id,Response,key,percent_match,Scored,Condition.Number,Condition.Description,Stimuli.Cue,Stimuli.Shuffle,Stimuli.Stimuli.Notes,Procedure.Shuffle,Response.JOL,Procedure.Shuffle.1,Response.RT,Platform
w10136452dns,,tick,0,0,2,JOL,sign,Study1,U,Study Phase,15,Recall1,6232,USM
w10143335_at,stop,tick,0.25,0,2,JOL,sign,Study1,U,Study Phase,30,Recall1,8729,USM
w10144355_HBL,stick,tick,0.8,1,2,JOL,sign,Study1,U,Study Phase,0,Recall1,2806,USM
w10147711,street,tick,0.166666667,0,2,JOL,sign,Study1,U,Study Phase,0,Recall1,3290,USM
w10150573_kaj,,tick,0,0,2,JOL,sign,Study1,U,Study Phase,0,Recall1,2725,USM
w10154902_ZD,,tick,0,0,2,JOL,sign,Study1,U,Study Phase,0,Recall1,3307,USM
W10156412_WAGR,,tick,0,0,2,JOL,sign,Study1,U,Study Phase,0,Recall1,3514,USM
w10162630_CAG,,tick,0,0,2,JOL,sign,Study1,U,Study Phase,10,Recall1,1295,USM
w821455_akg,tick,tick,1,1,2,JOL,sign,Study1,U,Study Phase,10,Recall1,7417,USM
w963035,language ,tick,0,0,2,JOL,sign,Study1,U,Study Phase,0,Recall1,1677,USM
zoieperkins,hand,tick,0,0,2,JOL Recall,sign,Study1,U,Study Phase,0,Recall1,5767,USM
10066214OD,mis,drink,0.2,0,2,JOL,sip,Study1,F,Study Phase,90,Recall1,5602,USM
10150480SW,drink,drink,1,1,2,JOL,sip,Study1,F,Study Phase,96,Recall1,7428,USM
AkiyahBrandon,drink,drink,1,1,2,JOL Recall,sip,Study1,F,Study Phase,85,Recall1,4667,USM
AnnaKatePettis,drink,drink,1,1,2,JOL Recall,sip,Study1,F,Study Phase,85,Recall1,2526,USM
w100152402_MKT,tea,drink,0,0,2,JOL,sip,Study1,F,Study Phase,80,Recall1,2270,USM
w10042654_kw,dip,drink,0.4,0,2,JOL,sip,Study1,F,Study Phase,72,Recall1,6162,USM
w10090906KM,drink,drink,1,1,2,JOL,sip,Study1,F,Study Phase,90,Recall1,1825,USM
w10098759_caa,drink,drink,1,1,2,JOL,sip,Study1,F,Study Phase,70,Recall1,6595,USM
w10128905_IAT,drink,drink,1,1,2,JOL,sip,Study1,F,Study Phase,75,Recall1,7267,USM
w10136452dns,drink,drink,1,1,2,JOL,sip,Study1,F,Study Phase,95,Recall1,4298,USM
w10143335_at,drink,drink,1,1,2,JOL,sip,Study1,F,Study Phase,30,Recall1,4049,USM
w10144355_HBL,drink,drink,1,1,2,JOL,sip,Study1,F,Study Phase,90,Recall1,2945,USM
w10147711,drink,drink,1,1,2,JOL,sip,Study1,F,Study Phase,85,Recall1,4149,USM
w10150573_kaj,drink,drink,1,1,2,JOL,sip,Study1,F,Study Phase,75,Recall1,4325,USM
w10154902_ZD,drink,drink,1,1,2,JOL,sip,Study1,F,Study Phase,40,Recall1,3466,USM
W10156412_WAGR,drink,drink,1,1,2,JOL,sip,Study1,F,Study Phase,75,Recall1,8187,USM
w10162630_CAG,,drink,0,0,2,JOL,sip,Study1,F,Study Phase,10,Recall1,1881,USM
w821455_akg,drink,drink,1,1,2,JOL,sip,Study1,F,Study Phase,80,Recall1,10079,USM
w963035,slide,drink,0.4,0,2,JOL,sip,Study1,F,Study Phase,100,Recall1,2886,USM
zoieperkins,drink,drink,1,1,2,JOL Recall,sip,Study1,F,Study Phase,100,Recall1,7609,USM
10066214OD,later,belt,0.6,0,2,JOL,soon,Study1,U,Study Phase,4,Recall1,58524,USM
10150480SW,later,belt,0.6,0,2,JOL,soon,Study1,U,Study Phase,9,Recall1,15458,USM
AkiyahBrandon,,belt,0,0,2,JOL Recall,soon,Study1,U,Study Phase,0,Recall1,2312,USM
AnnaKatePettis,far,belt,0,0,2,JOL Recall,soon,Study1,U,Study Phase,10,Recall1,5466,USM
w100152402_MKT,later,belt,0.6,0,2,JOL,soon,Study1,U,Study Phase,30,Recall1,3471,USM
w10042654_kw,later,belt,0.6,0,2,JOL,soon,Study1,U,Study Phase,15,Recall1,8381,USM
w10090906KM,later,belt,0.6,0,2,JOL,soon,Study1,U,Study Phase,20,Recall1,2946,USM
w10098759_caa,later,belt,0.6,0,2,JOL,soon,Study1,U,Study Phase,O,Recall1,6955,USM
w10128905_IAT,later,belt,0.6,0,2,JOL,soon,Study1,U,Study Phase,10,Recall1,2125,USM
w10136452dns,,belt,0,0,2,JOL,soon,Study1,U,Study Phase,20,Recall1,1679,USM
w10143335_at,later,belt,0.6,0,2,JOL,soon,Study1,U,Study Phase,0,Recall1,1874,USM
w10144355_HBL,,belt,0,0,2,JOL,soon,Study1,U,Study Phase,0,Recall1,2188,USM
w10147711,after,belt,0.4,0,2,JOL,soon,Study1,U,Study Phase,0,Recall1,4294,USM
w10150573_kaj,,belt,0,0,2,JOL,soon,Study1,U,Study Phase,40,Recall1,2966,USM
w10154902_ZD,later,belt,0.6,0,2,JOL,soon,Study1,U,Study Phase,0,Recall1,3627,USM
W10156412_WAGR,,belt,0,0,2,JOL,soon,Study1,U,Study Phase,5,Recall1,5059,USM
w10162630_CAG,,belt,0,0,2,JOL,soon,Study1,U,Study Phase,10,Recall1,872,USM
w821455_akg,belt,belt,1,1,2,JOL,soon,Study1,U,Study Phase,10,Recall1,6614,USM
w963035,later,belt,0.6,0,2,JOL,soon,Study1,U,Study Phase,0,Recall1,2965,USM
zoieperkins,later,belt,0.6,0,2,JOL Recall,soon,Study1,U,Study Phase,0,Recall1,6015,USM
10066214OD,out,cloth,0.4,0,2,JOL,stretch,Study1,U,Study Phase,18,Recall1,3923,USM
10150480SW,silk,cloth,0.2,0,2,JOL,stretch,Study1,U,Study Phase,23,Recall1,12653,USM
AkiyahBrandon,short,cloth,0.6,0,2,JOL Recall,stretch,Study1,U,Study Phase,30,Recall1,6515,USM
AnnaKatePettis,cloth,cloth,1,1,2,JOL Recall,stretch,Study1,U,Study Phase,10,Recall1,9858,USM
w100152402_MKT,cloht,cloth,1,1,2,JOL,stretch,Study1,U,Study Phase,50,Recall1,5432,USM
w10042654_kw,clotj,cloth,0.8,1,2,JOL,stretch,Study1,U,Study Phase,30,Recall1,4783,USM
w10090906KM,,cloth,0,0,2,JOL,stretch,Study1,U,Study Phase,26,Recall1,4350,USM
w10098759_caa,letter,cloth,0.333333333,0,2,JOL,stretch,Study1,U,Study Phase,28,Recall1,7530,USM
w10128905_IAT,cloth,cloth,1,1,2,JOL,stretch,Study1,U,Study Phase,20,Recall1,5360,USM
w10136452dns,,cloth,0,0,2,JOL,stretch,Study1,U,Study Phase,5,Recall1,3273,USM
w10143335_at,yoga,cloth,0.2,0,2,JOL,stretch,Study1,U,Study Phase,1,Recall1,5200,USM
w10144355_HBL,,cloth,0,0,2,JOL,stretch,Study1,U,Study Phase,30,Recall1,2728,USM
w10147711,cotton,cloth,0.5,0,2,JOL,stretch,Study1,U,Study Phase,50,Recall1,5703,USM
w10150573_kaj,,cloth,0,0,2,JOL,stretch,Study1,U,Study Phase,0,Recall1,1865,USM
w10154902_ZD,mark,cloth,0,0,2,JOL,stretch,Study1,U,Study Phase,10,Recall1,7484,USM
W10156412_WAGR,,cloth,0,0,2,JOL,stretch,Study1,U,Study Phase,75,Recall1,3875,USM
w10162630_CAG,,cloth,0,0,2,JOL,stretch,Study1,U,Study Phase,10,Recall1,978,USM
w821455_akg,cloth,cloth,1,1,2,JOL,stretch,Study1,U,Study Phase,45,Recall1,5343,USM
w963035,long,cloth,0.4,0,2,JOL,stretch,Study1,U,Study Phase,0,Recall1,2401,USM
zoieperkins,,cloth,0,0,2,JOL Recall,stretch,Study1,U,Study Phase,0,Recall1,6074,USM
10066214OD,man,bird,0,0,2,JOL,swan,Study1,F,Study Phase,89,Recall1,6023,USM
10150480SW,duck,bird,0.25,0,2,JOL,swan,Study1,F,Study Phase,81,Recall1,12068,USM
AkiyahBrandon,bird,bird,1,1,2,JOL Recall,swan,Study1,F,Study Phase,90,Recall1,5340,USM
AnnaKatePettis,bird,bird,1,1,2,JOL Recall,swan,Study1,F,Study Phase,80,Recall1,3024,USM
w100152402_MKT,goose,bird,0,0,2,JOL,swan,Study1,F,Study Phase,60,Recall1,3109,USM
w10042654_kw,bird,bird,1,1,2,JOL,swan,Study1,F,Study Phase,89,Recall1,4841,USM
w10090906KM,swim,bird,0.25,0,2,JOL,swan,Study1,F,Study Phase,80,Recall1,1950,USM
w10098759_caa,bird,bird,1,1,2,JOL,swan,Study1,F,Study Phase,70,Recall1,9015,USM
w10128905_IAT,bird,bird,1,1,2,JOL,swan,Study1,F,Study Phase,70,Recall1,4243,USM
w10136452dns,bird,bird,1,1,2,JOL,swan,Study1,F,Study Phase,75,Recall1,3373,USM
w10143335_at,bird,bird,1,1,2,JOL,swan,Study1,F,Study Phase,40,Recall1,3976,USM
w10144355_HBL,bird,bird,1,1,2,JOL,swan,Study1,F,Study Phase,60,Recall1,3604,USM
w10147711,bird,bird,1,1,2,JOL,swan,Study1,F,Study Phase,50,Recall1,4709,USM
w10150573_kaj,bird,bird,1,1,2,JOL,swan,Study1,F,Study Phase,70,Recall1,3332,USM
w10154902_ZD,bird,bird,1,1,2,JOL,swan,Study1,F,Study Phase,30,Recall1,2929,USM
W10156412_WAGR,bird,bird,1,1,2,JOL,swan,Study1,F,Study Phase,95,Recall1,8455,USM
w10162630_CAG,,bird,0,0,2,JOL,swan,Study1,F,Study Phase,10,Recall1,1057,USM
w821455_akg,bird,bird,1,1,2,JOL,swan,Study1,F,Study Phase,85,Recall1,5990,USM
w963035,bird,bird,1,1,2,JOL,swan,Study1,F,Study Phase,100,Recall1,1972,USM
zoieperkins,bird ,bird,0.8,1,2,JOL Recall,swan,Study1,F,Study Phase,100,Recall1,6768,USM
10066214OD,morning ,morning,0.875,1,2,JOL,temperature,Study1,U,Study Phase,18,Recall1,7090,USM
10150480SW,morning,morning,1,1,2,JOL,temperature,Study1,U,Study Phase,39,Recall1,21739,USM
AkiyahBrandon,morning,morning,1,1,2,JOL Recall,temperature,Study1,U,Study Phase,30,Recall1,4394,USM
AnnaKatePettis,morning,morning,1,1,2,JOL Recall,temperature,Study1,U,Study Phase,20,Recall1,2701,USM
w100152402_MKT,cold,morning,0.142857143,0,2,JOL,temperature,Study1,U,Study Phase,30,Recall1,1673,USM
w10042654_kw,morning,morning,1,1,2,JOL,temperature,Study1,U,Study Phase,90,Recall1,13574,USM
w10090906KM,hot,morning,0.142857143,0,2,JOL,temperature,Study1,U,Study Phase,32,Recall1,4822,USM
w10098759_caa,cold,morning,0.142857143,0,2,JOL,temperature,Study1,U,Study Phase,50,Recall1,4388,USM
w10128905_IAT,morning,morning,1,1,2,JOL,temperature,Study1,U,Study Phase,25,Recall1,5800,USM
w10136452dns,day,morning,0,0,2,JOL,temperature,Study1,U,Study Phase,20,Recall1,1718,USM
w10143335_at,week,morning,0,0,2,JOL,temperature,Study1,U,Study Phase,10,Recall1,2848,USM
w10144355_HBL,morning,morning,1,1,2,JOL,temperature,Study1,U,Study Phase,0,Recall1,1400,USM
w10147711,hot,morning,0.142857143,0,2,JOL,temperature,Study1,U,Study Phase,0,Recall1,3705,USM
w10150573_kaj,cold,morning,0.142857143,0,2,JOL,temperature,Study1,U,Study Phase,0,Recall1,1881,USM
w10154902_ZD,summer,morning,0.285714286,0,2,JOL,temperature,Study1,U,Study Phase,10,Recall1,4619,USM
W10156412_WAGR,morning,morning,1,1,2,JOL,temperature,Study1,U,Study Phase,55,Recall1,8779,USM
w10162630_CAG,morning,morning,1,1,2,JOL,temperature,Study1,U,Study Phase,20,Recall1,5290,USM
w821455_akg,morning,morning,1,1,2,JOL,temperature,Study1,U,Study Phase,30,Recall1,5197,USM
w963035,cold,morning,0.142857143,0,2,JOL,temperature,Study1,U,Study Phase,0,Recall1,2171,USM
zoieperkins,warm,morning,0.285714286,0,2,JOL Recall,temperature,Study1,U,Study Phase,0,Recall1,12294,USM
10066214OD,ache,hair,0.5,0,2,JOL,tooth,Study1,M,Study Phase,3,Recall1,3880,USM
10150480SW,hair,hair,1,1,2,JOL,tooth,Study1,M,Study Phase,1,Recall1,12545,USM
AkiyahBrandon,ache,hair,0.5,0,2,JOL Recall,tooth,Study1,M,Study Phase,10,Recall1,3127,USM
AnnaKatePettis,brush,hair,0.4,0,2,JOL Recall,tooth,Study1,M,Study Phase,35,Recall1,4907,USM
w100152402_MKT,tie,hair,0.25,0,2,JOL,tooth,Study1,M,Study Phase,30,Recall1,2619,USM
w10042654_kw,hair,hair,1,1,2,JOL,tooth,Study1,M,Study Phase,34,Recall1,3586,USM
w10090906KM,fairy,hair,0.6,0,2,JOL,tooth,Study1,M,Study Phase,15,Recall1,4078,USM
w10098759_caa,mouth,hair,0.2,0,2,JOL,tooth,Study1,M,Study Phase,O,Recall1,7530,USM
w10128905_IAT,hair,hair,1,1,2,JOL,tooth,Study1,M,Study Phase,45,Recall1,4550,USM
w10136452dns,paste,hair,0.2,0,2,JOL,tooth,Study1,M,Study Phase,20,Recall1,5033,USM
w10143335_at,root,hair,0.25,0,2,JOL,tooth,Study1,M,Study Phase,0,Recall1,2667,USM
w10144355_HBL,air,hair,0.75,1,2,JOL,tooth,Study1,M,Study Phase,0,Recall1,1555,USM
w10147711,fairy,hair,0.6,0,2,JOL,tooth,Study1,M,Study Phase,10,Recall1,19408,USM
w10150573_kaj,,hair,0,0,2,JOL,tooth,Study1,M,Study Phase,10,Recall1,4075,USM
w10154902_ZD,fairy,hair,0.6,0,2,JOL,tooth,Study1,M,Study Phase,0,Recall1,5260,USM
W10156412_WAGR,hair,hair,1,1,2,JOL,tooth,Study1,M,Study Phase,15,Recall1,5159,USM
w10162630_CAG,,hair,0,0,2,JOL,tooth,Study1,M,Study Phase,10,Recall1,1492,USM
w821455_akg,hair,hair,1,1,2,JOL,tooth,Study1,M,Study Phase,20,Recall1,6530,USM
w963035,brush,hair,0.4,0,2,JOL,tooth,Study1,M,Study Phase,NA,Recall1,1133,USM
zoieperkins,mouth,hair,0.2,0,2,JOL Recall,tooth,Study1,M,Study Phase,0,Recall1,5206,USM
10066214OD,smoke,syrup,0.2,0,2,JOL,tree,Study1,M,Study Phase,0,Recall1,3256,USM
10150480SW,green,syrup,0.2,0,2,JOL,tree,Study1,M,Study Phase,7,Recall1,8418,USM
AkiyahBrandon,green,syrup,0.2,0,2,JOL Recall,tree,Study1,M,Study Phase,35,Recall1,4921,USM
AnnaKatePettis,green,syrup,0.2,0,2,JOL Recall,tree,Study1,M,Study Phase,50,Recall1,2735,USM
w100152402_MKT,branches,syrup,0.25,0,2,JOL,tree,Study1,M,Study Phase,50,Recall1,3021,USM
w10042654_kw,green,syrup,0.2,0,2,JOL,tree,Study1,M,Study Phase,45,Recall1,6096,USM
w10090906KM,green,syrup,0.2,0,2,JOL,tree,Study1,M,Study Phase,30,Recall1,4693,USM
w10098759_caa,hut,syrup,0.2,0,2,JOL,tree,Study1,M,Study Phase,60,Recall1,5428,USM
w10128905_IAT,syrup,syrup,1,1,2,JOL,tree,Study1,M,Study Phase,70,Recall1,5673,USM
w10136452dns,syrup,syrup,1,1,2,JOL,tree,Study1,M,Study Phase,80,Recall1,5658,USM
w10143335_at,green,syrup,0.2,0,2,JOL,tree,Study1,M,Study Phase,100,Recall1,2477,USM
w10144355_HBL,green,syrup,0.2,0,2,JOL,tree,Study1,M,Study Phase,20,Recall1,7482,USM
w10147711,green,syrup,0.2,0,2,JOL,tree,Study1,M,Study Phase,0,Recall1,5806,USM
w10150573_kaj,,syrup,0,0,2,JOL,tree,Study1,M,Study Phase,50,Recall1,3693,USM
w10154902_ZD,branch,syrup,0.166666667,0,2,JOL,tree,Study1,M,Study Phase,0,Recall1,8112,USM
W10156412_WAGR,green,syrup,0.2,0,2,JOL,tree,Study1,M,Study Phase,80,Recall1,4234,USM
w10162630_CAG,sap,syrup,0.4,0,2,JOL,tree,Study1,M,Study Phase,10,Recall1,1185,USM
w821455_akg,syrup,syrup,1,1,2,JOL,tree,Study1,M,Study Phase,65,Recall1,4503,USM
w963035,trunk,syrup,0.4,0,2,JOL,tree,Study1,M,Study Phase,0,Recall1,2042,USM
zoieperkins,syrup ,syrup,0.833333333,1,2,JOL Recall,tree,Study1,M,Study Phase,100,Recall1,8058,USM
10066214OD,fish,fish,1,1,2,JOL,tuna,Study1,F,Study Phase,100,Recall1,3421,USM
10150480SW,fish,fish,1,1,2,JOL,tuna,Study1,F,Study Phase,100,Recall1,5205,USM
AkiyahBrandon,fish,fish,1,1,2,JOL Recall,tuna,Study1,F,Study Phase,100,Recall1,4589,USM
AnnaKatePettis,fish,fish,1,1,2,JOL Recall,tuna,Study1,F,Study Phase,97,Recall1,3651,USM
w100152402_MKT,fish,fish,1,1,2,JOL,tuna,Study1,F,Study Phase,80,Recall1,2194,USM
w10042654_kw,fish,fish,1,1,2,JOL,tuna,Study1,F,Study Phase,98,Recall1,3312,USM
w10090906KM,fish,fish,1,1,2,JOL,tuna,Study1,F,Study Phase,90,Recall1,2095,USM
w10098759_caa,fish,fish,1,1,2,JOL,tuna,Study1,F,Study Phase,100,Recall1,4111,USM
w10128905_IAT,fish,fish,1,1,2,JOL,tuna,Study1,F,Study Phase,100,Recall1,6604,USM
w10136452dns,fish,fish,1,1,2,JOL,tuna,Study1,F,Study Phase,100,Recall1,3165,USM
w10143335_at,fish,fish,1,1,2,JOL,tuna,Study1,F,Study Phase,100,Recall1,3498,USM
w10144355_HBL,fish,fish,1,1,2,JOL,tuna,Study1,F,Study Phase,95,Recall1,3288,USM
w10147711,fish,fish,1,1,2,JOL,tuna,Study1,F,Study Phase,90,Recall1,4021,USM
w10150573_kaj,,fish,0,0,2,JOL,tuna,Study1,F,Study Phase,100,Recall1,2773,USM
w10154902_ZD,fish,fish,1,1,2,JOL,tuna,Study1,F,Study Phase,60,Recall1,3907,USM
W10156412_WAGR,fish,fish,1,1,2,JOL,tuna,Study1,F,Study Phase,100,Recall1,3825,USM
w10162630_CAG,fish,fish,1,1,2,JOL,tuna,Study1,F,Study Phase,10,Recall1,1641,USM
w821455_akg,fish,fish,1,1,2,JOL,tuna,Study1,F,Study Phase,100,Recall1,5605,USM
w963035,fish,fish,1,1,2,JOL,tuna,Study1,F,Study Phase,100,Recall1,2507,USM
zoieperkins,fish ,fish,0.8,1,2,JOL Recall,tuna,Study1,F,Study Phase,100,Recall1,8621,USM
10066214OD,keys,charm,0,0,2,JOL,vehicle,Study1,U,Study Phase,0,Recall1,406740,USM
10150480SW,keys,charm,0,0,2,JOL,vehicle,Study1,U,Study Phase,10,Recall1,7113,USM
AkiyahBrandon,,charm,0,0,2,JOL Recall,vehicle,Study1,U,Study Phase,20,Recall1,4151,USM
AnnaKatePettis,car,charm,0.6,0,2,JOL Recall,vehicle,Study1,U,Study Phase,5,Recall1,3853,USM
w100152402_MKT,drive,charm,0.2,0,2,JOL,vehicle,Study1,U,Study Phase,20,Recall1,2637,USM
w10042654_kw,,charm,0,0,2,JOL,vehicle,Study1,U,Study Phase,5,Recall1,4125,USM
w10090906KM,car,charm,0.6,0,2,JOL,vehicle,Study1,U,Study Phase,10,Recall1,15616,USM
w10098759_caa,car,charm,0.6,0,2,JOL,vehicle,Study1,U,Study Phase,0,Recall1,2611,USM
w10128905_IAT,,charm,0,0,2,JOL,vehicle,Study1,U,Study Phase,15,Recall1,4132,USM
w10136452dns,,charm,0,0,2,JOL,vehicle,Study1,U,Study Phase,0,Recall1,2405,USM
w10143335_at,car,charm,0.6,0,2,JOL,vehicle,Study1,U,Study Phase,10,Recall1,2623,USM
w10144355_HBL,rod,charm,0.2,0,2,JOL,vehicle,Study1,U,Study Phase,0,Recall1,2284,USM
w10147711,car,charm,0.6,0,2,JOL,vehicle,Study1,U,Study Phase,0,Recall1,2522,USM
w10150573_kaj,,charm,0,0,2,JOL,vehicle,Study1,U,Study Phase,0,Recall1,3255,USM
w10154902_ZD,car,charm,0.6,0,2,JOL,vehicle,Study1,U,Study Phase,0,Recall1,2342,USM
W10156412_WAGR,,charm,0,0,2,JOL,vehicle,Study1,U,Study Phase,5,Recall1,3255,USM
w10162630_CAG,,charm,0,0,2,JOL,vehicle,Study1,U,Study Phase,10,Recall1,1201,USM
w821455_akg,drive,charm,0.2,0,2,JOL,vehicle,Study1,U,Study Phase,1,Recall1,7065,USM
w963035,car,charm,0.6,0,2,JOL,vehicle,Study1,U,Study Phase,0,Recall1,1798,USM
zoieperkins,car,charm,0.6,0,2,JOL Recall,vehicle,Study1,U,Study Phase,0,Recall1,6927,USM
10066214OD,salary,money,0.166666667,0,2,JOL,wage,Study1,F,Study Phase,88,Recall1,21552,USM
10150480SW,money,money,1,1,2,JOL,wage,Study1,F,Study Phase,37,Recall1,11146,USM
AkiyahBrandon,money,money,1,1,2,JOL Recall,wage,Study1,F,Study Phase,90,Recall1,3910,USM
AnnaKatePettis,money,money,1,1,2,JOL Recall,wage,Study1,F,Study Phase,70,Recall1,6647,USM
w100152402_MKT,dollar,money,0.166666667,0,2,JOL,wage,Study1,F,Study Phase,80,Recall1,4831,USM
w10042654_kw,money,money,1,1,2,JOL,wage,Study1,F,Study Phase,70,Recall1,4698,USM
w10090906KM,money,money,1,1,2,JOL,wage,Study1,F,Study Phase,80,Recall1,16728,USM
w10098759_caa,money,money,1,1,2,JOL,wage,Study1,F,Study Phase,80,Recall1,6698,USM
w10128905_IAT,money,money,1,1,2,JOL,wage,Study1,F,Study Phase,80,Recall1,5929,USM
w10136452dns,money,money,1,1,2,JOL,wage,Study1,F,Study Phase,20,Recall1,2439,USM
w10143335_at,money,money,1,1,2,JOL,wage,Study1,F,Study Phase,100,Recall1,1904,USM
w10144355_HBL,money,money,1,1,2,JOL,wage,Study1,F,Study Phase,100,Recall1,2432,USM
w10147711,money,money,1,1,2,JOL,wage,Study1,F,Study Phase,60,Recall1,3469,USM
w10150573_kaj,money,money,1,1,2,JOL,wage,Study1,F,Study Phase,50,Recall1,4014,USM
w10154902_ZD,money,money,1,1,2,JOL,wage,Study1,F,Study Phase,0,Recall1,3269,USM
W10156412_WAGR,money,money,1,1,2,JOL,wage,Study1,F,Study Phase,90,Recall1,4578,USM
w10162630_CAG,,money,0,0,2,JOL,wage,Study1,F,Study Phase,10,Recall1,815,USM
w821455_akg,money,money,1,1,2,JOL,wage,Study1,F,Study Phase,90,Recall1,7072,USM
w963035,money,money,1,1,2,JOL,wage,Study1,F,Study Phase,0,Recall1,1246,USM
zoieperkins,money,money,1,1,2,JOL Recall,wage,Study1,F,Study Phase,100,Recall1,7470,USM
10066214OD,quiet,quiet,1,1,2,JOL,war,Study1,M,Study Phase,10,Recall1,6033,USM
10150480SW,quiet,quiet,1,1,2,JOL,war,Study1,M,Study Phase,15,Recall1,5760,USM
AkiyahBrandon,quiet,quiet,1,1,2,JOL Recall,war,Study1,M,Study Phase,10,Recall1,5044,USM
AnnaKatePettis,quiet,quiet,1,1,2,JOL Recall,war,Study1,M,Study Phase,10,Recall1,2893,USM
w100152402_MKT,quiet,quiet,1,1,2,JOL,war,Study1,M,Study Phase,10,Recall1,4680,USM
w10042654_kw,calm,quiet,0,0,2,JOL,war,Study1,M,Study Phase,35,Recall1,5936,USM
w10090906KM,battle,quiet,0.333333333,0,2,JOL,war,Study1,M,Study Phase,44,Recall1,10798,USM
w10098759_caa,quiet,quiet,1,1,2,JOL,war,Study1,M,Study Phase,14,Recall1,7948,USM
w10128905_IAT,quiet,quiet,1,1,2,JOL,war,Study1,M,Study Phase,45,Recall1,4875,USM
w10136452dns,quiet,quiet,1,1,2,JOL,war,Study1,M,Study Phase,45,Recall1,4157,USM
w10143335_at,love,quiet,0.2,0,2,JOL,war,Study1,M,Study Phase,10,Recall1,3083,USM
w10144355_HBL,quiet,quiet,1,1,2,JOL,war,Study1,M,Study Phase,10,Recall1,1669,USM
w10147711,quiet,quiet,1,1,2,JOL,war,Study1,M,Study Phase,0,Recall1,29014,USM
w10150573_kaj,quiet,quiet,1,1,2,JOL,war,Study1,M,Study Phase,0,Recall1,3042,USM
w10154902_ZD,quiet,quiet,1,1,2,JOL,war,Study1,M,Study Phase,0,Recall1,5410,USM
W10156412_WAGR,quiet,quiet,1,1,2,JOL,war,Study1,M,Study Phase,0,Recall1,3287,USM
w10162630_CAG,,quiet,0,0,2,JOL,war,Study1,M,Study Phase,10,Recall1,1147,USM
w821455_akg,quiet,quiet,1,1,2,JOL,war,Study1,M,Study Phase,15,Recall1,7541,USM
w963035,quiet,quiet,1,1,2,JOL,war,Study1,M,Study Phase,0,Recall1,1234,USM
zoieperkins,,quiet,0,0,2,JOL Recall,war,Study1,M,Study Phase,0,Recall1,6319,USM
10066214OD,ring,finger,0.666666667,0,2,JOL,wedding,Study1,M,Study Phase,46,Recall1,3994,USM
10150480SW,finger,finger,1,1,2,JOL,wedding,Study1,M,Study Phase,49,Recall1,8545,USM
AkiyahBrandon,finger,finger,1,1,2,JOL Recall,wedding,Study1,M,Study Phase,75,Recall1,3876,USM
AnnaKatePettis,finger,finger,1,1,2,JOL Recall,wedding,Study1,M,Study Phase,30,Recall1,3491,USM
w100152402_MKT,party,finger,0.166666667,0,2,JOL,wedding,Study1,M,Study Phase,60,Recall1,2995,USM
w10042654_kw,finger,finger,1,1,2,JOL,wedding,Study1,M,Study Phase,20,Recall1,6195,USM
w10090906KM,cake,finger,0.166666667,0,2,JOL,wedding,Study1,M,Study Phase,90,Recall1,2543,USM
w10098759_caa,ring,finger,0.666666667,0,2,JOL,wedding,Study1,M,Study Phase,80,Recall1,11775,USM
w10128905_IAT,finger,finger,1,1,2,JOL,wedding,Study1,M,Study Phase,25,Recall1,5127,USM
w10136452dns,ring,finger,0.666666667,0,2,JOL,wedding,Study1,M,Study Phase,100,Recall1,2988,USM
w10143335_at,ring,finger,0.666666667,0,2,JOL,wedding,Study1,M,Study Phase,10,Recall1,3024,USM
w10144355_HBL,hand,finger,0.166666667,0,2,JOL,wedding,Study1,M,Study Phase,75,Recall1,3012,USM
w10147711,pie,finger,0.333333333,0,2,JOL,wedding,Study1,M,Study Phase,97,Recall1,3847,USM
w10150573_kaj,pie,finger,0.333333333,0,2,JOL,wedding,Study1,M,Study Phase,30,Recall1,5274,USM
w10154902_ZD,finger,finger,1,1,2,JOL,wedding,Study1,M,Study Phase,0,Recall1,5441,USM
W10156412_WAGR,finger,finger,1,1,2,JOL,wedding,Study1,M,Study Phase,25,Recall1,5011,USM
w10162630_CAG,hand,finger,0.166666667,0,2,JOL,wedding,Study1,M,Study Phase,50,Recall1,3648,USM
w821455_akg,ring,finger,0.666666667,0,2,JOL,wedding,Study1,M,Study Phase,5,Recall1,6076,USM
w963035,cake,finger,0.166666667,0,2,JOL,wedding,Study1,M,Study Phase,0,Recall1,3169,USM
zoieperkins,finger,finger,1,1,2,JOL Recall,wedding,Study1,M,Study Phase,100,Recall1,7168,USM
10066214OD,word,sentence,0,0,2,JOL,word,Study1,F,Study Phase,80,Recall1,4554,USM
10150480SW,sentence,sentence,1,1,2,JOL,word,Study1,F,Study Phase,79,Recall1,10687,USM
AkiyahBrandon,sentence,sentence,1,1,2,JOL Recall,word,Study1,F,Study Phase,80,Recall1,4075,USM
AnnaKatePettis,play,sentence,0,0,2,JOL Recall,word,Study1,F,Study Phase,65,Recall1,5186,USM
w100152402_MKT,speak,sentence,0.25,0,2,JOL,word,Study1,F,Study Phase,90,Recall1,2255,USM
w10042654_kw,,sentence,0,0,2,JOL,word,Study1,F,Study Phase,45,Recall1,5839,USM
w10090906KM,cake,sentence,0.25,0,2,JOL,word,Study1,F,Study Phase,60,Recall1,3999,USM
w10098759_caa,sentence,sentence,1,1,2,JOL,word,Study1,F,Study Phase,78,Recall1,4571,USM
