id,Response,key,percent_match,Scored,Condition.Number,Condition.Description,Stimuli.Cue,Stimuli.Shuffle,Stimuli.Stimuli.Notes,Procedure.Shuffle,Procedure.Shuffle.1,Response.RT,Platform
5a8b1ee2000dab00018cc7cd,money,money,1,1,1,Read,wage,Study1,F,Study Phase,Recall1,8550,Prolific
5d4225e01985380018375d83,cash,money,0,0,1,Read,wage,Study1,F,Study Phase,Recall1,816,Prolific
5f79bca83a2eb65c0983816d,pay,money,0.2,0,1,Read,wage,Study1,F,Study Phase,Recall1,1885,Prolific
602454a47d0d7d121a1e444b,low,money,0.2,0,1,Read,wage,Study1,F,Study Phase,Recall1,2827,Prolific
6107d8ee8bd9a035d04f6d98,,money,0,0,1,Read,wage,Study1,F,Study Phase,Recall1,1307,Prolific
6172607a932e0b0c3523854d,salary,money,0.166666667,0,1,Read,wage,Study1,F,Study Phase,Recall1,998,Prolific
62877d5f6a054e53313ac916,money,money,1,1,1,Read,wage,Study1,F,Study Phase,Recall1,850,Prolific
628e0063fa56e316da2a71cb,earn,money,0.4,0,1,Read,wage,Study1,F,Study Phase,Recall1,2180,Prolific
631512727c23394ca21acbfb,credit,money,0.166666667,0,1,Read,wage,Study1,F,Study Phase,Recall1,1527,Prolific
63d7d95057d77b4c34b3afe8,payment,money,0.571428571,0,1,Read,wage,Study1,F,Study Phase,Recall1,1879,Prolific
55b2d3f2fdf99b525bc839aa,kill,quiet,0.2,0,1,Read,war,Study1,M,Study Phase,Recall1,1434,Prolific
56fc8248b5648e000fac9980,quiet,quiet,1,1,1,Read,war,Study1,M,Study Phase,Recall1,1509,Prolific
5a8b1ee2000dab00018cc7cd,quiet,quiet,1,1,1,Read,war,Study1,M,Study Phase,Recall1,10463,Prolific
5d4225e01985380018375d83,base,quiet,0.2,0,1,Read,war,Study1,M,Study Phase,Recall1,1674,Prolific
5f79bca83a2eb65c0983816d,,quiet,0,0,1,Read,war,Study1,M,Study Phase,Recall1,22417,Prolific
602454a47d0d7d121a1e444b,quiet,quiet,1,1,1,Read,war,Study1,M,Study Phase,Recall1,3558,Prolific
6107d8ee8bd9a035d04f6d98,,quiet,0,0,1,Read,war,Study1,M,Study Phase,Recall1,1701,Prolific
6172607a932e0b0c3523854d,crime,quiet,0.4,0,1,Read,war,Study1,M,Study Phase,Recall1,893,Prolific
62877d5f6a054e53313ac916,death,quiet,0.4,0,1,Read,war,Study1,M,Study Phase,Recall1,649,Prolific
628e0063fa56e316da2a71cb,quiet,quiet,1,1,1,Read,war,Study1,M,Study Phase,Recall1,2170,Prolific
631512727c23394ca21acbfb,,quiet,0,0,1,Read,war,Study1,M,Study Phase,Recall1,1328,Prolific
63d7d95057d77b4c34b3afe8,cry,quiet,0,0,1,Read,war,Study1,M,Study Phase,Recall1,2129,Prolific
55b2d3f2fdf99b525bc839aa,wage,finger,0.333333333,0,1,Read,wedding,Study1,M,Study Phase,Recall1,1500,Prolific
56fc8248b5648e000fac9980,planner,finger,0.428571429,0,1,Read,wedding,Study1,M,Study Phase,Recall1,1075,Prolific
5a8b1ee2000dab00018cc7cd,finger,finger,1,1,1,Read,wedding,Study1,M,Study Phase,Recall1,8406,Prolific
5d4225e01985380018375d83,ring,finger,0.666666667,0,1,Read,wedding,Study1,M,Study Phase,Recall1,1619,Prolific
5f79bca83a2eb65c0983816d,ring,finger,0.666666667,0,1,Read,wedding,Study1,M,Study Phase,Recall1,1207,Prolific
602454a47d0d7d121a1e444b,off,finger,0.166666667,0,1,Read,wedding,Study1,M,Study Phase,Recall1,3240,Prolific
6107d8ee8bd9a035d04f6d98,,finger,0,0,1,Read,wedding,Study1,M,Study Phase,Recall1,1818,Prolific
6172607a932e0b0c3523854d,ring,finger,0.666666667,0,1,Read,wedding,Study1,M,Study Phase,Recall1,751,Prolific
62877d5f6a054e53313ac916,bell,finger,0.166666667,0,1,Read,wedding,Study1,M,Study Phase,Recall1,458,Prolific
628e0063fa56e316da2a71cb,finger,finger,1,1,1,Read,wedding,Study1,M,Study Phase,Recall1,1765,Prolific
631512727c23394ca21acbfb,,finger,0,0,1,Read,wedding,Study1,M,Study Phase,Recall1,1211,Prolific
63d7d95057d77b4c34b3afe8,hand,finger,0.166666667,0,1,Read,wedding,Study1,M,Study Phase,Recall1,2098,Prolific
55b2d3f2fdf99b525bc839aa,letter,sentence,0.375,0,1,Read,word,Study1,F,Study Phase,Recall1,1065,Prolific
56fc8248b5648e000fac9980,phrase,sentence,0.25,0,1,Read,word,Study1,F,Study Phase,Recall1,3835,Prolific
5a8b1ee2000dab00018cc7cd,sentence,sentence,1,1,1,Read,word,Study1,F,Study Phase,Recall1,14807,Prolific
5d4225e01985380018375d83,sentence ,sentence,0.888888889,1,1,Read,word,Study1,F,Study Phase,Recall1,1701,Prolific
5f79bca83a2eb65c0983816d,puzzle ,sentence,0.125,0,1,Read,word,Study1,F,Study Phase,Recall1,2169,Prolific
602454a47d0d7d121a1e444b,sentence,sentence,1,1,1,Read,word,Study1,F,Study Phase,Recall1,2349,Prolific
6107d8ee8bd9a035d04f6d98,,sentence,0,0,1,Read,word,Study1,F,Study Phase,Recall1,1453,Prolific
6172607a932e0b0c3523854d,sentence,sentence,1,1,1,Read,word,Study1,F,Study Phase,Recall1,1823,Prolific
62877d5f6a054e53313ac916,speak,sentence,0.25,0,1,Read,word,Study1,F,Study Phase,Recall1,387,Prolific
628e0063fa56e316da2a71cb,paragraph,sentence,0,0,1,Read,word,Study1,F,Study Phase,Recall1,1559,Prolific
631512727c23394ca21acbfb,,sentence,0,0,1,Read,word,Study1,F,Study Phase,Recall1,1381,Prolific
63d7d95057d77b4c34b3afe8,speach,sentence,0.375,0,1,Read,word,Study1,F,Study Phase,Recall1,2639,Prolific
55d35447da14d7000e95318f,love,love,1,1,3,Read,affection,Study1,F,Study Phase2,Recall2,3111,Prolific
5a78b8355292b800012284ca,love,love,1,1,3,Read,affection,Study1,F,Study Phase2,Recall2,2202,Prolific
5d453e8723a5bb0001492546,love,love,1,1,3,Read,affection,Study1,F,Study Phase2,Recall2,4025,Prolific
5e2631760e122288e0404af7,love,love,1,1,3,Read,affection,Study1,F,Study Phase2,Recall2,741,Prolific
5e437d7404eaba215eafbd2a,,love,0,0,3,Read,affection,Study1,F,Study Phase2,Recall2,2885,Prolific
60fd56db5fe37ebeca00bc83,love,love,1,1,3,Read,affection,Study1,F,Study Phase2,Recall2,3028,Prolific
61363ce02e6022a741d63a6e,,love,0,0,3,Read,affection,Study1,F,Study Phase2,Recall2,658,Prolific
614f6bad672ef7cf5ecfd965,love,love,1,1,3,Read,affection,Study1,F,Study Phase2,Recall2,1989,Prolific
62f17b6b63bd9e6627a19956,,love,0,0,3,Read,affection,Study1,F,Study Phase2,Recall2,777,Prolific
6314c1e76c3f71e2127f1976,love,love,1,1,3,Read,affection,Study1,F,Study Phase2,Recall2,801,Prolific
63d16398d05b8126c30c19ea,love,love,1,1,3,Read,affection,Study1,F,Study Phase2,Recall2,1518,Prolific
63e57dfe078c526e4fb9d33f,love,love,1,1,3,Read,affection,Study1,F,Study Phase2,Recall2,4871,Prolific
55d35447da14d7000e95318f,fly,bounce,0,0,3,Read,bat,Study1,M,Study Phase2,Recall2,2633,Prolific
5a78b8355292b800012284ca,bounce,bounce,1,1,3,Read,bat,Study1,M,Study Phase2,Recall2,1654,Prolific
5d453e8723a5bb0001492546,bounce,bounce,1,1,3,Read,bat,Study1,M,Study Phase2,Recall2,7268,Prolific
5e2631760e122288e0404af7,,bounce,0,0,3,Read,bat,Study1,M,Study Phase2,Recall2,697,Prolific
5e437d7404eaba215eafbd2a,ball,bounce,0.166666667,0,3,Read,bat,Study1,M,Study Phase2,Recall2,5007,Prolific
60fd56db5fe37ebeca00bc83,bounce,bounce,1,1,3,Read,bat,Study1,M,Study Phase2,Recall2,20926,Prolific
61363ce02e6022a741d63a6e,bounce,bounce,1,1,3,Read,bat,Study1,M,Study Phase2,Recall2,504,Prolific
614f6bad672ef7cf5ecfd965,,bounce,0,0,3,Read,bat,Study1,M,Study Phase2,Recall2,3572,Prolific
62f17b6b63bd9e6627a19956,,bounce,0,0,3,Read,bat,Study1,M,Study Phase2,Recall2,434,Prolific
6314c1e76c3f71e2127f1976,bounce,bounce,1,1,3,Read,bat,Study1,M,Study Phase2,Recall2,724,Prolific
63d16398d05b8126c30c19ea,b,bounce,0.166666667,0,3,Read,bat,Study1,M,Study Phase2,Recall2,1077,Prolific
63e57dfe078c526e4fb9d33f,,bounce,0,0,3,Read,bat,Study1,M,Study Phase2,Recall2,3274,Prolific
55d35447da14d7000e95318f,box,box,1,1,3,Read,beach,Study1,M,Study Phase2,Recall2,3084,Prolific
5a78b8355292b800012284ca,ball,box,0.25,0,3,Read,beach,Study1,M,Study Phase2,Recall2,1788,Prolific
5d453e8723a5bb0001492546,box,box,1,1,3,Read,beach,Study1,M,Study Phase2,Recall2,6532,Prolific
5e2631760e122288e0404af7,sand,box,0,0,3,Read,beach,Study1,M,Study Phase2,Recall2,795,Prolific
5e437d7404eaba215eafbd2a,water,box,0,0,3,Read,beach,Study1,M,Study Phase2,Recall2,5198,Prolific
60fd56db5fe37ebeca00bc83,sand,box,0,0,3,Read,beach,Study1,M,Study Phase2,Recall2,19407,Prolific
61363ce02e6022a741d63a6e,,box,0,0,3,Read,beach,Study1,M,Study Phase2,Recall2,1987,Prolific
614f6bad672ef7cf5ecfd965,sand,box,0,0,3,Read,beach,Study1,M,Study Phase2,Recall2,3007,Prolific
62f17b6b63bd9e6627a19956,,box,0,0,3,Read,beach,Study1,M,Study Phase2,Recall2,503,Prolific
6314c1e76c3f71e2127f1976,sand,box,0,0,3,Read,beach,Study1,M,Study Phase2,Recall2,805,Prolific
63d16398d05b8126c30c19ea,box,box,1,1,3,Read,beach,Study1,M,Study Phase2,Recall2,1428,Prolific
63e57dfe078c526e4fb9d33f,,box,0,0,3,Read,beach,Study1,M,Study Phase2,Recall2,3452,Prolific
55d35447da14d7000e95318f,cake,pie,0.25,0,3,Read,birthday,Study1,M,Study Phase2,Recall2,3386,Prolific
5a78b8355292b800012284ca,pie,pie,1,1,3,Read,birthday,Study1,M,Study Phase2,Recall2,2198,Prolific
5d453e8723a5bb0001492546,pie,pie,1,1,3,Read,birthday,Study1,M,Study Phase2,Recall2,9964,Prolific
5e2631760e122288e0404af7,cake,pie,0.25,0,3,Read,birthday,Study1,M,Study Phase2,Recall2,2077,Prolific
5e437d7404eaba215eafbd2a,pie,pie,1,1,3,Read,birthday,Study1,M,Study Phase2,Recall2,4476,Prolific
60fd56db5fe37ebeca00bc83,pie,pie,1,1,3,Read,birthday,Study1,M,Study Phase2,Recall2,4860,Prolific
61363ce02e6022a741d63a6e,,pie,0,0,3,Read,birthday,Study1,M,Study Phase2,Recall2,494,Prolific
614f6bad672ef7cf5ecfd965,,pie,0,0,3,Read,birthday,Study1,M,Study Phase2,Recall2,2275,Prolific
62f17b6b63bd9e6627a19956,,pie,0,0,3,Read,birthday,Study1,M,Study Phase2,Recall2,547,Prolific
6314c1e76c3f71e2127f1976,cake,pie,0.25,0,3,Read,birthday,Study1,M,Study Phase2,Recall2,758,Prolific
63d16398d05b8126c30c19ea,pie,pie,1,1,3,Read,birthday,Study1,M,Study Phase2,Recall2,1197,Prolific
63e57dfe078c526e4fb9d33f,pie,pie,1,1,3,Read,birthday,Study1,M,Study Phase2,Recall2,6248,Prolific
55d35447da14d7000e95318f,candle,hand,0.5,0,3,Read,cake,Study1,U,Study Phase2,Recall2,2984,Prolific
5a78b8355292b800012284ca,wedding,hand,0.285714286,0,3,Read,cake,Study1,U,Study Phase2,Recall2,2226,Prolific
5d453e8723a5bb0001492546,hand,hand,1,1,3,Read,cake,Study1,U,Study Phase2,Recall2,6359,Prolific
5e2631760e122288e0404af7,,hand,0,0,3,Read,cake,Study1,U,Study Phase2,Recall2,593,Prolific
5e437d7404eaba215eafbd2a,pie,hand,0,0,3,Read,cake,Study1,U,Study Phase2,Recall2,4130,Prolific
60fd56db5fe37ebeca00bc83,food,hand,0.25,0,3,Read,cake,Study1,U,Study Phase2,Recall2,7463,Prolific
61363ce02e6022a741d63a6e,,hand,0,0,3,Read,cake,Study1,U,Study Phase2,Recall2,617,Prolific
614f6bad672ef7cf5ecfd965,candy,hand,0.6,0,3,Read,cake,Study1,U,Study Phase2,Recall2,2277,Prolific
62f17b6b63bd9e6627a19956,,hand,0,0,3,Read,cake,Study1,U,Study Phase2,Recall2,560,Prolific
6314c1e76c3f71e2127f1976,festival,hand,0.125,0,3,Read,cake,Study1,U,Study Phase2,Recall2,499,Prolific
63d16398d05b8126c30c19ea,pie,hand,0,0,3,Read,cake,Study1,U,Study Phase2,Recall2,1504,Prolific
63e57dfe078c526e4fb9d33f,,hand,0,0,3,Read,cake,Study1,U,Study Phase2,Recall2,3378,Prolific
55d35447da14d7000e95318f,carpet,carpet,1,1,3,Read,ceiling,Study1,M,Study Phase2,Recall2,3092,Prolific
5a78b8355292b800012284ca,carpet,carpet,1,1,3,Read,ceiling,Study1,M,Study Phase2,Recall2,1503,Prolific
5d453e8723a5bb0001492546,carpet,carpet,1,1,3,Read,ceiling,Study1,M,Study Phase2,Recall2,9376,Prolific
5e2631760e122288e0404af7,fan,carpet,0.166666667,0,3,Read,ceiling,Study1,M,Study Phase2,Recall2,1138,Prolific
5e437d7404eaba215eafbd2a,,carpet,0,0,3,Read,ceiling,Study1,M,Study Phase2,Recall2,4779,Prolific
60fd56db5fe37ebeca00bc83,carpet,carpet,1,1,3,Read,ceiling,Study1,M,Study Phase2,Recall2,9202,Prolific
61363ce02e6022a741d63a6e,,carpet,0,0,3,Read,ceiling,Study1,M,Study Phase2,Recall2,3546,Prolific
614f6bad672ef7cf5ecfd965,floor,carpet,0.166666667,0,3,Read,ceiling,Study1,M,Study Phase2,Recall2,3024,Prolific
62f17b6b63bd9e6627a19956,,carpet,0,0,3,Read,ceiling,Study1,M,Study Phase2,Recall2,589,Prolific
6314c1e76c3f71e2127f1976,carpet,carpet,1,1,3,Read,ceiling,Study1,M,Study Phase2,Recall2,923,Prolific
63d16398d05b8126c30c19ea,floor,carpet,0.166666667,0,3,Read,ceiling,Study1,M,Study Phase2,Recall2,1361,Prolific
63e57dfe078c526e4fb9d33f,carpet,carpet,1,1,3,Read,ceiling,Study1,M,Study Phase2,Recall2,4070,Prolific
55d35447da14d7000e95318f,dance,dance,1,1,3,Read,circle,Study1,M,Study Phase2,Recall2,5889,Prolific
5a78b8355292b800012284ca,shape,dance,0.4,0,3,Read,circle,Study1,M,Study Phase2,Recall2,1546,Prolific
5d453e8723a5bb0001492546,dance,dance,1,1,3,Read,circle,Study1,M,Study Phase2,Recall2,8299,Prolific
5e2631760e122288e0404af7,shape,dance,0.4,0,3,Read,circle,Study1,M,Study Phase2,Recall2,1893,Prolific
5e437d7404eaba215eafbd2a,dance,dance,1,1,3,Read,circle,Study1,M,Study Phase2,Recall2,3657,Prolific
60fd56db5fe37ebeca00bc83,dance,dance,1,1,3,Read,circle,Study1,M,Study Phase2,Recall2,5508,Prolific
61363ce02e6022a741d63a6e,,dance,0,0,3,Read,circle,Study1,M,Study Phase2,Recall2,1107,Prolific
614f6bad672ef7cf5ecfd965,dance,dance,1,1,3,Read,circle,Study1,M,Study Phase2,Recall2,2611,Prolific
62f17b6b63bd9e6627a19956,,dance,0,0,3,Read,circle,Study1,M,Study Phase2,Recall2,1268,Prolific
6314c1e76c3f71e2127f1976,dot,dance,0.2,0,3,Read,circle,Study1,M,Study Phase2,Recall2,1383,Prolific
63d16398d05b8126c30c19ea,,dance,0,0,3,Read,circle,Study1,M,Study Phase2,Recall2,1078,Prolific
63e57dfe078c526e4fb9d33f,dance,dance,1,1,3,Read,circle,Study1,M,Study Phase2,Recall2,4557,Prolific
55d35447da14d7000e95318f,fire,election,0.25,0,3,Read,crackle,Study1,U,Study Phase2,Recall2,3762,Prolific
5a78b8355292b800012284ca,holiday,election,0.375,0,3,Read,crackle,Study1,U,Study Phase2,Recall2,2055,Prolific
5d453e8723a5bb0001492546,election,election,1,1,3,Read,crackle,Study1,U,Study Phase2,Recall2,10075,Prolific
5e2631760e122288e0404af7,electric,election,0.75,1,3,Read,crackle,Study1,U,Study Phase2,Recall2,1026,Prolific
5e437d7404eaba215eafbd2a,,election,0,0,3,Read,crackle,Study1,U,Study Phase2,Recall2,5054,Prolific
60fd56db5fe37ebeca00bc83,election,election,1,1,3,Read,crackle,Study1,U,Study Phase2,Recall2,7686,Prolific
61363ce02e6022a741d63a6e,,election,0,0,3,Read,crackle,Study1,U,Study Phase2,Recall2,824,Prolific
614f6bad672ef7cf5ecfd965,snap,election,0.125,0,3,Read,crackle,Study1,U,Study Phase2,Recall2,3355,Prolific
62f17b6b63bd9e6627a19956,,election,0,0,3,Read,crackle,Study1,U,Study Phase2,Recall2,8881,Prolific
6314c1e76c3f71e2127f1976,,election,0,0,3,Read,crackle,Study1,U,Study Phase2,Recall2,914,Prolific
63d16398d05b8126c30c19ea,,election,0,0,3,Read,crackle,Study1,U,Study Phase2,Recall2,1152,Prolific
63e57dfe078c526e4fb9d33f,,election,0,0,3,Read,crackle,Study1,U,Study Phase2,Recall2,4995,Prolific
55d35447da14d7000e95318f,card,card,1,1,3,Read,credit,Study1,F,Study Phase2,Recall2,2982,Prolific
5a78b8355292b800012284ca,card,card,1,1,3,Read,credit,Study1,F,Study Phase2,Recall2,1635,Prolific
5d453e8723a5bb0001492546,card,card,1,1,3,Read,credit,Study1,F,Study Phase2,Recall2,1602,Prolific
5e2631760e122288e0404af7,card,card,1,1,3,Read,credit,Study1,F,Study Phase2,Recall2,1118,Prolific
5e437d7404eaba215eafbd2a,,card,0,0,3,Read,credit,Study1,F,Study Phase2,Recall2,4403,Prolific
60fd56db5fe37ebeca00bc83,card,card,1,1,3,Read,credit,Study1,F,Study Phase2,Recall2,8208,Prolific
61363ce02e6022a741d63a6e,card,card,1,1,3,Read,credit,Study1,F,Study Phase2,Recall2,887,Prolific
614f6bad672ef7cf5ecfd965,card,card,1,1,3,Read,credit,Study1,F,Study Phase2,Recall2,2134,Prolific
62f17b6b63bd9e6627a19956,,card,0,0,3,Read,credit,Study1,F,Study Phase2,Recall2,1247,Prolific
6314c1e76c3f71e2127f1976,,card,0,0,3,Read,credit,Study1,F,Study Phase2,Recall2,833,Prolific
63d16398d05b8126c30c19ea,card,card,1,1,3,Read,credit,Study1,F,Study Phase2,Recall2,1323,Prolific
63e57dfe078c526e4fb9d33f,card,card,1,1,3,Read,credit,Study1,F,Study Phase2,Recall2,3431,Prolific
55d35447da14d7000e95318f,tear,bottle,0.333333333,0,3,Read,cry,Study1,M,Study Phase2,Recall2,3119,Prolific
5a78b8355292b800012284ca,mirror,bottle,0.166666667,0,3,Read,cry,Study1,M,Study Phase2,Recall2,1666,Prolific
5d453e8723a5bb0001492546,bottle,bottle,1,1,3,Read,cry,Study1,M,Study Phase2,Recall2,4670,Prolific
5e2631760e122288e0404af7,,bottle,0,0,3,Read,cry,Study1,M,Study Phase2,Recall2,902,Prolific
5e437d7404eaba215eafbd2a,,bottle,0,0,3,Read,cry,Study1,M,Study Phase2,Recall2,5006,Prolific
60fd56db5fe37ebeca00bc83,bottle,bottle,1,1,3,Read,cry,Study1,M,Study Phase2,Recall2,4150,Prolific
61363ce02e6022a741d63a6e,,bottle,0,0,3,Read,cry,Study1,M,Study Phase2,Recall2,617,Prolific
614f6bad672ef7cf5ecfd965,laugh,bottle,0.166666667,0,3,Read,cry,Study1,M,Study Phase2,Recall2,3215,Prolific
62f17b6b63bd9e6627a19956,,bottle,0,0,3,Read,cry,Study1,M,Study Phase2,Recall2,1150,Prolific
6314c1e76c3f71e2127f1976,laugh,bottle,0.166666667,0,3,Read,cry,Study1,M,Study Phase2,Recall2,1572,Prolific
63d16398d05b8126c30c19ea,sob,bottle,0.333333333,0,3,Read,cry,Study1,M,Study Phase2,Recall2,1406,Prolific
63e57dfe078c526e4fb9d33f,bottle,bottle,1,1,3,Read,cry,Study1,M,Study Phase2,Recall2,3076,Prolific
55d35447da14d7000e95318f,dark,dark,1,1,3,Read,day,Study1,M,Study Phase2,Recall2,2878,Prolific
5a78b8355292b800012284ca,night,dark,0,0,3,Read,day,Study1,M,Study Phase2,Recall2,1524,Prolific
5d453e8723a5bb0001492546,dark,dark,1,1,3,Read,day,Study1,M,Study Phase2,Recall2,4914,Prolific
5e2631760e122288e0404af7,light,dark,0,0,3,Read,day,Study1,M,Study Phase2,Recall2,775,Prolific
5e437d7404eaba215eafbd2a,week,dark,0.25,0,3,Read,day,Study1,M,Study Phase2,Recall2,5176,Prolific
60fd56db5fe37ebeca00bc83,dark,dark,1,1,3,Read,day,Study1,M,Study Phase2,Recall2,4306,Prolific
61363ce02e6022a741d63a6e,,dark,0,0,3,Read,day,Study1,M,Study Phase2,Recall2,927,Prolific
614f6bad672ef7cf5ecfd965,night,dark,0,0,3,Read,day,Study1,M,Study Phase2,Recall2,2060,Prolific
62f17b6b63bd9e6627a19956,,dark,0,0,3,Read,day,Study1,M,Study Phase2,Recall2,632,Prolific
6314c1e76c3f71e2127f1976,sunny,dark,0,0,3,Read,day,Study1,M,Study Phase2,Recall2,1257,Prolific
63d16398d05b8126c30c19ea,dusk,dark,0.5,0,3,Read,day,Study1,M,Study Phase2,Recall2,1256,Prolific
63e57dfe078c526e4fb9d33f,dark,dark,1,1,3,Read,day,Study1,M,Study Phase2,Recall2,3031,Prolific
55d35447da14d7000e95318f,bang,bang,1,1,3,Read,fuzzy,Study1,U,Study Phase2,Recall2,3141,Prolific
5a78b8355292b800012284ca,bangs,bang,0.8,1,3,Read,fuzzy,Study1,U,Study Phase2,Recall2,2066,Prolific
5d453e8723a5bb0001492546,bang,bang,1,1,3,Read,fuzzy,Study1,U,Study Phase2,Recall2,5080,Prolific
5e2631760e122288e0404af7,,bang,0,0,3,Read,fuzzy,Study1,U,Study Phase2,Recall2,1464,Prolific
5e437d7404eaba215eafbd2a,,bang,0,0,3,Read,fuzzy,Study1,U,Study Phase2,Recall2,4419,Prolific
60fd56db5fe37ebeca00bc83,bang,bang,1,1,3,Read,fuzzy,Study1,U,Study Phase2,Recall2,4506,Prolific
61363ce02e6022a741d63a6e,,bang,0,0,3,Read,fuzzy,Study1,U,Study Phase2,Recall2,1007,Prolific
614f6bad672ef7cf5ecfd965,clear,bang,0.2,0,3,Read,fuzzy,Study1,U,Study Phase2,Recall2,2683,Prolific
62f17b6b63bd9e6627a19956,,bang,0,0,3,Read,fuzzy,Study1,U,Study Phase2,Recall2,2302,Prolific
6314c1e76c3f71e2127f1976,flower,bang,0,0,3,Read,fuzzy,Study1,U,Study Phase2,Recall2,917,Prolific
63d16398d05b8126c30c19ea,,bang,0,0,3,Read,fuzzy,Study1,U,Study Phase2,Recall2,1012,Prolific
63e57dfe078c526e4fb9d33f,bang,bang,1,1,3,Read,fuzzy,Study1,U,Study Phase2,Recall2,3655,Prolific
55d35447da14d7000e95318f,take,steak,0.8,1,3,Read,give,Study1,U,Study Phase2,Recall2,3112,Prolific
5a78b8355292b800012284ca,gave,steak,0.4,0,3,Read,give,Study1,U,Study Phase2,Recall2,1968,Prolific
5d453e8723a5bb0001492546,hand,steak,0.2,0,3,Read,give,Study1,U,Study Phase2,Recall2,5244,Prolific
5e2631760e122288e0404af7,,steak,0,0,3,Read,give,Study1,U,Study Phase2,Recall2,987,Prolific
5e437d7404eaba215eafbd2a,,steak,0,0,3,Read,give,Study1,U,Study Phase2,Recall2,5021,Prolific
60fd56db5fe37ebeca00bc83,,steak,0,0,3,Read,give,Study1,U,Study Phase2,Recall2,11106,Prolific
61363ce02e6022a741d63a6e,,steak,0,0,3,Read,give,Study1,U,Study Phase2,Recall2,746,Prolific
614f6bad672ef7cf5ecfd965,,steak,0,0,3,Read,give,Study1,U,Study Phase2,Recall2,3033,Prolific
62f17b6b63bd9e6627a19956,,steak,0,0,3,Read,give,Study1,U,Study Phase2,Recall2,507,Prolific
6314c1e76c3f71e2127f1976,take,steak,0.8,1,3,Read,give,Study1,U,Study Phase2,Recall2,1376,Prolific
63d16398d05b8126c30c19ea,take,steak,0.8,1,3,Read,give,Study1,U,Study Phase2,Recall2,1145,Prolific
63e57dfe078c526e4fb9d33f,steak,steak,1,1,3,Read,give,Study1,U,Study Phase2,Recall2,3238,Prolific
55d35447da14d7000e95318f,cotton,cotton,1,1,3,Read,hard,Study1,M,Study Phase2,Recall2,4504,Prolific
5a78b8355292b800012284ca,rock,cotton,0.333333333,0,3,Read,hard,Study1,M,Study Phase2,Recall2,1908,Prolific
5d453e8723a5bb0001492546,cotton,cotton,1,1,3,Read,hard,Study1,M,Study Phase2,Recall2,6726,Prolific
5e2631760e122288e0404af7,soft,cotton,0.333333333,0,3,Read,hard,Study1,M,Study Phase2,Recall2,694,Prolific
5e437d7404eaba215eafbd2a,,cotton,0,0,3,Read,hard,Study1,M,Study Phase2,Recall2,4771,Prolific
60fd56db5fe37ebeca00bc83,rough,cotton,0.166666667,0,3,Read,hard,Study1,M,Study Phase2,Recall2,21325,Prolific
61363ce02e6022a741d63a6e,,cotton,0,0,3,Read,hard,Study1,M,Study Phase2,Recall2,3285,Prolific
614f6bad672ef7cf5ecfd965,,cotton,0,0,3,Read,hard,Study1,M,Study Phase2,Recall2,2788,Prolific
62f17b6b63bd9e6627a19956,,cotton,0,0,3,Read,hard,Study1,M,Study Phase2,Recall2,1578,Prolific
6314c1e76c3f71e2127f1976,soft,cotton,0.333333333,0,3,Read,hard,Study1,M,Study Phase2,Recall2,667,Prolific
63d16398d05b8126c30c19ea,,cotton,0,0,3,Read,hard,Study1,M,Study Phase2,Recall2,1303,Prolific
63e57dfe078c526e4fb9d33f,cotton,cotton,1,1,3,Read,hard,Study1,M,Study Phase2,Recall2,2985,Prolific
55d35447da14d7000e95318f,ride,wheel,0.2,0,3,Read,horse,Study1,M,Study Phase2,Recall2,3000,Prolific
5a78b8355292b800012284ca,wheel,wheel,1,1,3,Read,horse,Study1,M,Study Phase2,Recall2,1727,Prolific
5d453e8723a5bb0001492546,wheel,wheel,1,1,3,Read,horse,Study1,M,Study Phase2,Recall2,5084,Prolific
5e2631760e122288e0404af7,,wheel,0,0,3,Read,horse,Study1,M,Study Phase2,Recall2,609,Prolific
5e437d7404eaba215eafbd2a,,wheel,0,0,3,Read,horse,Study1,M,Study Phase2,Recall2,5125,Prolific
60fd56db5fe37ebeca00bc83,wheel,wheel,1,1,3,Read,horse,Study1,M,Study Phase2,Recall2,2547,Prolific
61363ce02e6022a741d63a6e,mule,wheel,0.4,0,3,Read,horse,Study1,M,Study Phase2,Recall2,834,Prolific
614f6bad672ef7cf5ecfd965,donkey,wheel,0.166666667,0,3,Read,horse,Study1,M,Study Phase2,Recall2,2760,Prolific
62f17b6b63bd9e6627a19956,,wheel,0,0,3,Read,horse,Study1,M,Study Phase2,Recall2,553,Prolific
6314c1e76c3f71e2127f1976,pasture,wheel,0.142857143,0,3,Read,horse,Study1,M,Study Phase2,Recall2,590,Prolific
63d16398d05b8126c30c19ea,wheel,wheel,1,1,3,Read,horse,Study1,M,Study Phase2,Recall2,1576,Prolific
63e57dfe078c526e4fb9d33f,wheel,wheel,1,1,3,Read,horse,Study1,M,Study Phase2,Recall2,3624,Prolific
55d35447da14d7000e95318f,cologne,clean,0.571428571,0,3,Read,hygiene,Study1,F,Study Phase2,Recall2,3393,Prolific
5a78b8355292b800012284ca,brush,clean,0,0,3,Read,hygiene,Study1,F,Study Phase2,Recall2,1427,Prolific
5d453e8723a5bb0001492546,clean,clean,1,1,3,Read,hygiene,Study1,F,Study Phase2,Recall2,3687,Prolific
