id,Response,key,percent_match,Scored,Condition.Number,Condition.Description,Stimuli.Cue,Stimuli.Shuffle,Stimuli.Stimuli.Notes,Procedure.Shuffle,Response.JOL,Procedure.Shuffle.1,Response.RT,Platform
63a68daa57320319534db166,fish,fish,1,1,2,JOL,tuna,Study1,F,Study Phase,100,Recall1,3589,Prolific
63d82b2de40f94ceb14816cc,fish,fish,1,1,2,JOL,tuna,Study1,F,Study Phase,95,Recall1,3928,Prolific
63d87d58ddc4d930bbc9568e,fish,fish,1,1,2,JOL,tuna,Study1,F,Study Phase,98,Recall1,3443,Prolific
565c6791c121fe0012fc3caf,,charm,0,0,2,JOL,vehicle,Study1,U,Study Phase,0,Recall1,3639,Prolific
58ed7f5aac62dc00019366a9,car,charm,0.6,0,2,JOL,vehicle,Study1,U,Study Phase,25,Recall1,2815,Prolific
5c0dbb9b9166290001253342,morning,charm,0.285714286,0,2,JOL,vehicle,Study1,U,Study Phase,0,Recall1,8166,Prolific
5dd0749782569a156ed4f658,car,charm,0.6,0,2,JOL,vehicle,Study1,U,Study Phase,10,Recall1,4088,Prolific
5e0a434b8676812de85037c3,drive,charm,0.2,0,2,JOL,vehicle,Study1,U,Study Phase,20,Recall1,2595,Prolific
61041a3b4159985f5294a436,,charm,0,0,2,JOL,vehicle,Study1,U,Study Phase,20,Recall1,1285,Prolific
62029a55ef1cb18a1337c61a,,charm,0,0,2,JOL,vehicle,Study1,U,Study Phase,0,Recall1,1728,Prolific
62d43cee3d60ac98c1dcacc8,drive,charm,0.2,0,2,JOL,vehicle,Study1,U,Study Phase,1,Recall1,2966,Prolific
630cc9747cb664e8a03c29f0,boat,charm,0.2,0,2,JOL,vehicle,Study1,U,Study Phase,10,Recall1,2920,Prolific
63a68daa57320319534db166,car,charm,0.6,0,2,JOL,vehicle,Study1,U,Study Phase,48,Recall1,9120,Prolific
63d82b2de40f94ceb14816cc,,charm,0,0,2,JOL,vehicle,Study1,U,Study Phase,10,Recall1,4522,Prolific
63d87d58ddc4d930bbc9568e,wheel,charm,0.2,0,2,JOL,vehicle,Study1,U,Study Phase,1,Recall1,12744,Prolific
565c6791c121fe0012fc3caf,money,money,1,1,2,JOL,wage,Study1,F,Study Phase,15,Recall1,2864,Prolific
58ed7f5aac62dc00019366a9,job,money,0.2,0,2,JOL,wage,Study1,F,Study Phase,15,Recall1,3759,Prolific
5c0dbb9b9166290001253342,salary,money,0.166666667,0,2,JOL,wage,Study1,F,Study Phase,75,Recall1,5340,Prolific
5dd0749782569a156ed4f658,,money,0,0,2,JOL,wage,Study1,F,Study Phase,95,Recall1,1342,Prolific
5e0a434b8676812de85037c3,money,money,1,1,2,JOL,wage,Study1,F,Study Phase,75,Recall1,1920,Prolific
61041a3b4159985f5294a436,money,money,1,1,2,JOL,wage,Study1,F,Study Phase,95,Recall1,3754,Prolific
62029a55ef1cb18a1337c61a,money,money,1,1,2,JOL,wage,Study1,F,Study Phase,50,Recall1,1504,Prolific
62d43cee3d60ac98c1dcacc8,money,money,1,1,2,JOL,wage,Study1,F,Study Phase,55,Recall1,2772,Prolific
630cc9747cb664e8a03c29f0,salary,money,0.166666667,0,2,JOL,wage,Study1,F,Study Phase,35,Recall1,4314,Prolific
63a68daa57320319534db166,pay,money,0.2,0,2,JOL,wage,Study1,F,Study Phase,75,Recall1,17271,Prolific
63d82b2de40f94ceb14816cc,money,money,1,1,2,JOL,wage,Study1,F,Study Phase,65,Recall1,4417,Prolific
63d87d58ddc4d930bbc9568e,money,money,1,1,2,JOL,wage,Study1,F,Study Phase,86,Recall1,8602,Prolific
565c6791c121fe0012fc3caf,quiet,quiet,1,1,2,JOL,war,Study1,M,Study Phase,5,Recall1,5085,Prolific
58ed7f5aac62dc00019366a9,loud,quiet,0.2,0,2,JOL,war,Study1,M,Study Phase,10,Recall1,6092,Prolific
5c0dbb9b9166290001253342,,quiet,0,0,2,JOL,war,Study1,M,Study Phase,0,Recall1,1664,Prolific
5dd0749782569a156ed4f658,quiet,quiet,1,1,2,JOL,war,Study1,M,Study Phase,2,Recall1,4544,Prolific
5e0a434b8676812de85037c3,fight,quiet,0.4,0,2,JOL,war,Study1,M,Study Phase,50,Recall1,5238,Prolific
61041a3b4159985f5294a436,,quiet,0,0,2,JOL,war,Study1,M,Study Phase,5,Recall1,1384,Prolific
62029a55ef1cb18a1337c61a,quiet,quiet,1,1,2,JOL,war,Study1,M,Study Phase,0,Recall1,2525,Prolific
62d43cee3d60ac98c1dcacc8,loud,quiet,0.2,0,2,JOL,war,Study1,M,Study Phase,1,Recall1,5826,Prolific
630cc9747cb664e8a03c29f0,quiet,quiet,1,1,2,JOL,war,Study1,M,Study Phase,15,Recall1,3432,Prolific
63a68daa57320319534db166,quiet,quiet,1,1,2,JOL,war,Study1,M,Study Phase,70,Recall1,7011,Prolific
63d82b2de40f94ceb14816cc,quiet,quiet,1,1,2,JOL,war,Study1,M,Study Phase,40,Recall1,2843,Prolific
63d87d58ddc4d930bbc9568e,quiet,quiet,1,1,2,JOL,war,Study1,M,Study Phase,20,Recall1,4074,Prolific
565c6791c121fe0012fc3caf,ring,finger,0.666666667,0,2,JOL,wedding,Study1,M,Study Phase,50,Recall1,3647,Prolific
58ed7f5aac62dc00019366a9,,finger,0,0,2,JOL,wedding,Study1,M,Study Phase,53,Recall1,3514,Prolific
5c0dbb9b9166290001253342,,finger,0,0,2,JOL,wedding,Study1,M,Study Phase,0,Recall1,4317,Prolific
5dd0749782569a156ed4f658,finger,finger,1,1,2,JOL,wedding,Study1,M,Study Phase,44,Recall1,3206,Prolific
5e0a434b8676812de85037c3,dress,finger,0.333333333,0,2,JOL,wedding,Study1,M,Study Phase,60,Recall1,2726,Prolific
61041a3b4159985f5294a436,finger,finger,1,1,2,JOL,wedding,Study1,M,Study Phase,60,Recall1,2418,Prolific
62029a55ef1cb18a1337c61a,ring,finger,0.666666667,0,2,JOL,wedding,Study1,M,Study Phase,30,Recall1,4952,Prolific
62d43cee3d60ac98c1dcacc8,cake,finger,0.166666667,0,2,JOL,wedding,Study1,M,Study Phase,5,Recall1,2678,Prolific
630cc9747cb664e8a03c29f0,ring,finger,0.666666667,0,2,JOL,wedding,Study1,M,Study Phase,60,Recall1,2048,Prolific
63a68daa57320319534db166,finger,finger,1,1,2,JOL,wedding,Study1,M,Study Phase,60,Recall1,4583,Prolific
63d82b2de40f94ceb14816cc,dance,finger,0.333333333,0,2,JOL,wedding,Study1,M,Study Phase,5,Recall1,11955,Prolific
63d87d58ddc4d930bbc9568e,pie,finger,0.333333333,0,2,JOL,wedding,Study1,M,Study Phase,75,Recall1,8801,Prolific
565c6791c121fe0012fc3caf,sentence,sentence,1,1,2,JOL,word,Study1,F,Study Phase,10,Recall1,5705,Prolific
58ed7f5aac62dc00019366a9,order,sentence,0.125,0,2,JOL,word,Study1,F,Study Phase,1,Recall1,4355,Prolific
5c0dbb9b9166290001253342,,sentence,0,0,2,JOL,word,Study1,F,Study Phase,90,Recall1,6275,Prolific
5dd0749782569a156ed4f658,sentence,sentence,1,1,2,JOL,word,Study1,F,Study Phase,95,Recall1,5901,Prolific
5e0a434b8676812de85037c3,play,sentence,0,0,2,JOL,word,Study1,F,Study Phase,60,Recall1,3879,Prolific
61041a3b4159985f5294a436,,sentence,0,0,2,JOL,word,Study1,F,Study Phase,20,Recall1,1145,Prolific
62029a55ef1cb18a1337c61a,sentence,sentence,1,1,2,JOL,word,Study1,F,Study Phase,100,Recall1,1877,Prolific
62d43cee3d60ac98c1dcacc8,sentence,sentence,1,1,2,JOL,word,Study1,F,Study Phase,50,Recall1,10971,Prolific
630cc9747cb664e8a03c29f0,maze,sentence,0.125,0,2,JOL,word,Study1,F,Study Phase,45,Recall1,4104,Prolific
63a68daa57320319534db166,speak,sentence,0.25,0,2,JOL,word,Study1,F,Study Phase,60,Recall1,10422,Prolific
63d82b2de40f94ceb14816cc,sentence,sentence,1,1,2,JOL,word,Study1,F,Study Phase,65,Recall1,5520,Prolific
63d87d58ddc4d930bbc9568e,sentence,sentence,1,1,2,JOL,word,Study1,F,Study Phase,89,Recall1,3464,Prolific
559ffa9bfdf99b0ad674856a,love,love,1,1,4,JOL,affection,Study1,F,Study Phase2,70,Recall2,1551,Prolific
55b9a9b0fdf99b6906d2aba4,love,love,1,1,4,JOL,affection,Study1,F,Study Phase2,40,Recall2,11242,Prolific
5d59b01348766d0016949e6a,love,love,1,1,4,JOL,affection,Study1,F,Study Phase2,95,Recall2,1750,Prolific
5fc2a0d812bc59000b746ee5,love,love,1,1,4,JOL,affection,Study1,F,Study Phase2,7,Recall2,6863,Prolific
5fdfb7d6e1442280fc095a66,love,love,1,1,4,JOL,affection,Study1,F,Study Phase2,95,Recall2,2132,Prolific
61686f8376bd6ff59ea15479,love,love,1,1,4,JOL,affection,Study1,F,Study Phase2,50,Recall2,2078,Prolific
628e5f283594e1a48a04886f,love,love,1,1,4,JOL,affection,Study1,F,Study Phase2,58,Recall2,3483,Prolific
63474e67a5fd298c6103c409,love,love,1,1,4,JOL,affection,Study1,F,Study Phase2,82,Recall2,2717,Prolific
63d884e0a12d7da5e48ba81e,love,love,1,1,4,JOL,affection,Study1,F,Study Phase2,100,Recall2,3671,Prolific
559ffa9bfdf99b0ad674856a,,bounce,0,0,4,JOL,bat,Study1,M,Study Phase2,10,Recall2,1726,Prolific
55b9a9b0fdf99b6906d2aba4,,bounce,0,0,4,JOL,bat,Study1,M,Study Phase2,10,Recall2,14949,Prolific
5d59b01348766d0016949e6a,fly,bounce,0,0,4,JOL,bat,Study1,M,Study Phase2,0,Recall2,2022,Prolific
5fc2a0d812bc59000b746ee5,man,bounce,0.166666667,0,4,JOL,bat,Study1,M,Study Phase2,10,Recall2,3172,Prolific
5fdfb7d6e1442280fc095a66,bounce,bounce,1,1,4,JOL,bat,Study1,M,Study Phase2,5,Recall2,4609,Prolific
61686f8376bd6ff59ea15479,baseball,bounce,0.25,0,4,JOL,bat,Study1,M,Study Phase2,23,Recall2,4860,Prolific
628e5f283594e1a48a04886f,bouncy,bounce,0.833333333,1,4,JOL,bat,Study1,M,Study Phase2,10,Recall2,2892,Prolific
63474e67a5fd298c6103c409,ball,bounce,0.166666667,0,4,JOL,bat,Study1,M,Study Phase2,70,Recall2,3004,Prolific
63d884e0a12d7da5e48ba81e,bounce,bounce,1,1,4,JOL,bat,Study1,M,Study Phase2,10,Recall2,3520,Prolific
559ffa9bfdf99b0ad674856a,,box,0,0,4,JOL,beach,Study1,M,Study Phase2,10,Recall2,1031,Prolific
55b9a9b0fdf99b6906d2aba4,,box,0,0,4,JOL,beach,Study1,M,Study Phase2,10,Recall2,11816,Prolific
5d59b01348766d0016949e6a,tide,box,0,0,4,JOL,beach,Study1,M,Study Phase2,20,Recall2,1668,Prolific
5fc2a0d812bc59000b746ee5,shell,box,0,0,4,JOL,beach,Study1,M,Study Phase2,7,Recall2,5207,Prolific
5fdfb7d6e1442280fc095a66,box,box,1,1,4,JOL,beach,Study1,M,Study Phase2,5,Recall2,2637,Prolific
61686f8376bd6ff59ea15479,blanket,box,0.142857143,0,4,JOL,beach,Study1,M,Study Phase2,5,Recall2,3802,Prolific
628e5f283594e1a48a04886f,,box,0,0,4,JOL,beach,Study1,M,Study Phase2,15,Recall2,7277,Prolific
63474e67a5fd298c6103c409,sun,box,0,0,4,JOL,beach,Study1,M,Study Phase2,58,Recall2,8910,Prolific
63d884e0a12d7da5e48ba81e,,box,0,0,4,JOL,beach,Study1,M,Study Phase2,0,Recall2,1669,Prolific
559ffa9bfdf99b0ad674856a,,pie,0,0,4,JOL,birthday,Study1,M,Study Phase2,10,Recall2,1068,Prolific
55b9a9b0fdf99b6906d2aba4,pie,pie,1,1,4,JOL,birthday,Study1,M,Study Phase2,25,Recall2,6903,Prolific
5d59b01348766d0016949e6a,pie,pie,1,1,4,JOL,birthday,Study1,M,Study Phase2,25,Recall2,2945,Prolific
5fc2a0d812bc59000b746ee5,pie,pie,1,1,4,JOL,birthday,Study1,M,Study Phase2,30,Recall2,5637,Prolific
5fdfb7d6e1442280fc095a66,pie,pie,1,1,4,JOL,birthday,Study1,M,Study Phase2,80,Recall2,2009,Prolific
61686f8376bd6ff59ea15479,pie,pie,1,1,4,JOL,birthday,Study1,M,Study Phase2,30,Recall2,2174,Prolific
628e5f283594e1a48a04886f,pie,pie,1,1,4,JOL,birthday,Study1,M,Study Phase2,30,Recall2,1982,Prolific
63474e67a5fd298c6103c409,cake,pie,0.25,0,4,JOL,birthday,Study1,M,Study Phase2,80,Recall2,2825,Prolific
63d884e0a12d7da5e48ba81e,,pie,0,0,4,JOL,birthday,Study1,M,Study Phase2,10,Recall2,1297,Prolific
559ffa9bfdf99b0ad674856a,,hand,0,0,4,JOL,cake,Study1,U,Study Phase2,10,Recall2,1516,Prolific
55b9a9b0fdf99b6906d2aba4,,hand,0,0,4,JOL,cake,Study1,U,Study Phase2,5,Recall2,7891,Prolific
5d59b01348766d0016949e6a,flavor,hand,0.166666667,0,4,JOL,cake,Study1,U,Study Phase2,15,Recall2,2806,Prolific
5fc2a0d812bc59000b746ee5,ice,hand,0,0,4,JOL,cake,Study1,U,Study Phase2,9,Recall2,4020,Prolific
5fdfb7d6e1442280fc095a66,pie,hand,0,0,4,JOL,cake,Study1,U,Study Phase2,30,Recall2,2304,Prolific
61686f8376bd6ff59ea15479,desert,hand,0.166666667,0,4,JOL,cake,Study1,U,Study Phase2,0,Recall2,5262,Prolific
628e5f283594e1a48a04886f,give,hand,0,0,4,JOL,cake,Study1,U,Study Phase2,15,Recall2,7353,Prolific
63474e67a5fd298c6103c409,birthday,hand,0.375,0,4,JOL,cake,Study1,U,Study Phase2,50,Recall2,6022,Prolific
63d884e0a12d7da5e48ba81e,,hand,0,0,4,JOL,cake,Study1,U,Study Phase2,0,Recall2,3873,Prolific
559ffa9bfdf99b0ad674856a,carpet,carpet,1,1,4,JOL,ceiling,Study1,M,Study Phase2,50,Recall2,2858,Prolific
55b9a9b0fdf99b6906d2aba4,carpet,carpet,1,1,4,JOL,ceiling,Study1,M,Study Phase2,30,Recall2,9192,Prolific
5d59b01348766d0016949e6a,carpet,carpet,1,1,4,JOL,ceiling,Study1,M,Study Phase2,10,Recall2,2106,Prolific
5fc2a0d812bc59000b746ee5,rug,carpet,0.166666667,0,4,JOL,ceiling,Study1,M,Study Phase2,8,Recall2,6099,Prolific
5fdfb7d6e1442280fc095a66,carpet,carpet,1,1,4,JOL,ceiling,Study1,M,Study Phase2,5,Recall2,8515,Prolific
61686f8376bd6ff59ea15479,carpet,carpet,1,1,4,JOL,ceiling,Study1,M,Study Phase2,20,Recall2,2965,Prolific
628e5f283594e1a48a04886f,carpet,carpet,1,1,4,JOL,ceiling,Study1,M,Study Phase2,75,Recall2,3152,Prolific
63474e67a5fd298c6103c409,fan,carpet,0.166666667,0,4,JOL,ceiling,Study1,M,Study Phase2,49,Recall2,5574,Prolific
63d884e0a12d7da5e48ba81e,carpet,carpet,1,1,4,JOL,ceiling,Study1,M,Study Phase2,50,Recall2,12187,Prolific
559ffa9bfdf99b0ad674856a,,dance,0,0,4,JOL,circle,Study1,M,Study Phase2,10,Recall2,1041,Prolific
55b9a9b0fdf99b6906d2aba4,,dance,0,0,4,JOL,circle,Study1,M,Study Phase2,25,Recall2,11939,Prolific
5d59b01348766d0016949e6a,dance,dance,1,1,4,JOL,circle,Study1,M,Study Phase2,80,Recall2,5179,Prolific
5fc2a0d812bc59000b746ee5,spin,dance,0.2,0,4,JOL,circle,Study1,M,Study Phase2,30,Recall2,3444,Prolific
5fdfb7d6e1442280fc095a66,,dance,0,0,4,JOL,circle,Study1,M,Study Phase2,10,Recall2,24581,Prolific
61686f8376bd6ff59ea15479,day,dance,0.4,0,4,JOL,circle,Study1,M,Study Phase2,14,Recall2,7038,Prolific
628e5f283594e1a48a04886f,dance,dance,1,1,4,JOL,circle,Study1,M,Study Phase2,50,Recall2,2769,Prolific
63474e67a5fd298c6103c409,draw,dance,0.4,0,4,JOL,circle,Study1,M,Study Phase2,20,Recall2,4646,Prolific
63d884e0a12d7da5e48ba81e,,dance,0,0,4,JOL,circle,Study1,M,Study Phase2,10,Recall2,7217,Prolific
559ffa9bfdf99b0ad674856a,electricity,election,0.545454545,0,4,JOL,crackle,Study1,U,Study Phase2,0,Recall2,3735,Prolific
55b9a9b0fdf99b6906d2aba4,,election,0,0,4,JOL,crackle,Study1,U,Study Phase2,10,Recall2,8133,Prolific
5d59b01348766d0016949e6a,knuckle,election,0.5,0,4,JOL,crackle,Study1,U,Study Phase2,0,Recall2,7064,Prolific
5fc2a0d812bc59000b746ee5,laugh,election,0.125,0,4,JOL,crackle,Study1,U,Study Phase2,4,Recall2,7131,Prolific
5fdfb7d6e1442280fc095a66,carpet,election,0.375,0,4,JOL,crackle,Study1,U,Study Phase2,0,Recall2,6512,Prolific
61686f8376bd6ff59ea15479,fire,election,0.25,0,4,JOL,crackle,Study1,U,Study Phase2,0,Recall2,2493,Prolific
628e5f283594e1a48a04886f,voting,election,0.5,0,4,JOL,crackle,Study1,U,Study Phase2,3,Recall2,10320,Prolific
63474e67a5fd298c6103c409,sound,election,0.25,0,4,JOL,crackle,Study1,U,Study Phase2,68,Recall2,6286,Prolific
63d884e0a12d7da5e48ba81e,,election,0,0,4,JOL,crackle,Study1,U,Study Phase2,10,Recall2,1141,Prolific
559ffa9bfdf99b0ad674856a,card,card,1,1,4,JOL,credit,Study1,F,Study Phase2,80,Recall2,1679,Prolific
55b9a9b0fdf99b6906d2aba4,card,card,1,1,4,JOL,credit,Study1,F,Study Phase2,40,Recall2,6026,Prolific
5d59b01348766d0016949e6a,card,card,1,1,4,JOL,credit,Study1,F,Study Phase2,60,Recall2,1580,Prolific
5fc2a0d812bc59000b746ee5,due,card,0.25,0,4,JOL,credit,Study1,F,Study Phase2,46,Recall2,8267,Prolific
5fdfb7d6e1442280fc095a66,card,card,1,1,4,JOL,credit,Study1,F,Study Phase2,100,Recall2,2386,Prolific
61686f8376bd6ff59ea15479,card,card,1,1,4,JOL,credit,Study1,F,Study Phase2,100,Recall2,1497,Prolific
628e5f283594e1a48a04886f,card,card,1,1,4,JOL,credit,Study1,F,Study Phase2,95,Recall2,3168,Prolific
63474e67a5fd298c6103c409,cards,card,0.8,1,4,JOL,credit,Study1,F,Study Phase2,65,Recall2,6687,Prolific
63d884e0a12d7da5e48ba81e,card,card,1,1,4,JOL,credit,Study1,F,Study Phase2,100,Recall2,2907,Prolific
559ffa9bfdf99b0ad674856a,,bottle,0,0,4,JOL,cry,Study1,M,Study Phase2,10,Recall2,1000,Prolific
55b9a9b0fdf99b6906d2aba4,,bottle,0,0,4,JOL,cry,Study1,M,Study Phase2,20,Recall2,9389,Prolific
5d59b01348766d0016949e6a,tear,bottle,0.333333333,0,4,JOL,cry,Study1,M,Study Phase2,15,Recall2,2194,Prolific
5fc2a0d812bc59000b746ee5,baby,bottle,0.166666667,0,4,JOL,cry,Study1,M,Study Phase2,20,Recall2,2961,Prolific
5fdfb7d6e1442280fc095a66,,bottle,0,0,4,JOL,cry,Study1,M,Study Phase2,20,Recall2,7504,Prolific
61686f8376bd6ff59ea15479,loud,bottle,0.333333333,0,4,JOL,cry,Study1,M,Study Phase2,40,Recall2,2718,Prolific
628e5f283594e1a48a04886f,bottle,bottle,1,1,4,JOL,cry,Study1,M,Study Phase2,30,Recall2,5836,Prolific
63474e67a5fd298c6103c409,sad,bottle,0,0,4,JOL,cry,Study1,M,Study Phase2,45,Recall2,5160,Prolific
63d884e0a12d7da5e48ba81e,,bottle,0,0,4,JOL,cry,Study1,M,Study Phase2,100,Recall2,3989,Prolific
559ffa9bfdf99b0ad674856a,dark,dark,1,1,4,JOL,day,Study1,M,Study Phase2,20,Recall2,2588,Prolific
55b9a9b0fdf99b6906d2aba4,weak,dark,0.5,0,4,JOL,day,Study1,M,Study Phase2,15,Recall2,5370,Prolific
5d59b01348766d0016949e6a,dark,dark,1,1,4,JOL,day,Study1,M,Study Phase2,20,Recall2,3719,Prolific
5fc2a0d812bc59000b746ee5,night,dark,0,0,4,JOL,day,Study1,M,Study Phase2,15,Recall2,10684,Prolific
5fdfb7d6e1442280fc095a66,dark,dark,1,1,4,JOL,day,Study1,M,Study Phase2,20,Recall2,5320,Prolific
61686f8376bd6ff59ea15479,year,dark,0.5,0,4,JOL,day,Study1,M,Study Phase2,15,Recall2,3606,Prolific
628e5f283594e1a48a04886f,dark,dark,1,1,4,JOL,day,Study1,M,Study Phase2,35,Recall2,8543,Prolific
63474e67a5fd298c6103c409,night,dark,0,0,4,JOL,day,Study1,M,Study Phase2,46,Recall2,3211,Prolific
63d884e0a12d7da5e48ba81e,night,dark,0,0,4,JOL,day,Study1,M,Study Phase2,50,Recall2,4697,Prolific
559ffa9bfdf99b0ad674856a,,bang,0,0,4,JOL,fuzzy,Study1,U,Study Phase2,0,Recall2,1240,Prolific
55b9a9b0fdf99b6906d2aba4,,bang,0,0,4,JOL,fuzzy,Study1,U,Study Phase2,10,Recall2,5709,Prolific
5d59b01348766d0016949e6a,feel,bang,0,0,4,JOL,fuzzy,Study1,U,Study Phase2,0,Recall2,2603,Prolific
5fc2a0d812bc59000b746ee5,slippers,bang,0,0,4,JOL,fuzzy,Study1,U,Study Phase2,14,Recall2,2699,Prolific
5fdfb7d6e1442280fc095a66,bang,bang,1,1,4,JOL,fuzzy,Study1,U,Study Phase2,0,Recall2,3629,Prolific
61686f8376bd6ff59ea15479,pillow,bang,0,0,4,JOL,fuzzy,Study1,U,Study Phase2,5,Recall2,5445,Prolific
628e5f283594e1a48a04886f,rock,bang,0,0,4,JOL,fuzzy,Study1,U,Study Phase2,5,Recall2,6313,Prolific
63474e67a5fd298c6103c409,animal,bang,0.333333333,0,4,JOL,fuzzy,Study1,U,Study Phase2,35,Recall2,5622,Prolific
63d884e0a12d7da5e48ba81e,bang,bang,1,1,4,JOL,fuzzy,Study1,U,Study Phase2,10,Recall2,4339,Prolific
559ffa9bfdf99b0ad674856a,,steak,0,0,4,JOL,give,Study1,U,Study Phase2,10,Recall2,879,Prolific
55b9a9b0fdf99b6906d2aba4,,steak,0,0,4,JOL,give,Study1,U,Study Phase2,10,Recall2,5154,Prolific
5d59b01348766d0016949e6a,tend,steak,0.4,0,4,JOL,give,Study1,U,Study Phase2,40,Recall2,2711,Prolific
5fc2a0d812bc59000b746ee5,lesson,steak,0.333333333,0,4,JOL,give,Study1,U,Study Phase2,11,Recall2,3260,Prolific
5fdfb7d6e1442280fc095a66,,steak,0,0,4,JOL,give,Study1,U,Study Phase2,5,Recall2,2419,Prolific
61686f8376bd6ff59ea15479,care,steak,0.4,0,4,JOL,give,Study1,U,Study Phase2,11,Recall2,2264,Prolific
628e5f283594e1a48a04886f,keys,steak,0.6,0,4,JOL,give,Study1,U,Study Phase2,60,Recall2,5137,Prolific
63474e67a5fd298c6103c409,gift,steak,0.2,0,4,JOL,give,Study1,U,Study Phase2,20,Recall2,4801,Prolific
63d884e0a12d7da5e48ba81e,,steak,0,0,4,JOL,give,Study1,U,Study Phase2,30,Recall2,1240,Prolific
559ffa9bfdf99b0ad674856a,cotton,cotton,1,1,4,JOL,hard,Study1,M,Study Phase2,50,Recall2,3529,Prolific
55b9a9b0fdf99b6906d2aba4,,cotton,0,0,4,JOL,hard,Study1,M,Study Phase2,10,Recall2,6830,Prolific
5d59b01348766d0016949e6a,soft,cotton,0.333333333,0,4,JOL,hard,Study1,M,Study Phase2,15,Recall2,2356,Prolific
5fc2a0d812bc59000b746ee5,work,cotton,0.166666667,0,4,JOL,hard,Study1,M,Study Phase2,5,Recall2,5919,Prolific
5fdfb7d6e1442280fc095a66,cotton,cotton,1,1,4,JOL,hard,Study1,M,Study Phase2,20,Recall2,9985,Prolific
61686f8376bd6ff59ea15479,stale,cotton,0.166666667,0,4,JOL,hard,Study1,M,Study Phase2,0,Recall2,5774,Prolific
628e5f283594e1a48a04886f,razor,cotton,0.166666667,0,4,JOL,hard,Study1,M,Study Phase2,15,Recall2,4986,Prolific
63474e67a5fd298c6103c409,point,cotton,0.5,0,4,JOL,hard,Study1,M,Study Phase2,33,Recall2,5310,Prolific
63d884e0a12d7da5e48ba81e,,cotton,0,0,4,JOL,hard,Study1,M,Study Phase2,0,Recall2,948,Prolific
559ffa9bfdf99b0ad674856a,,wheel,0,0,4,JOL,horse,Study1,M,Study Phase2,20,Recall2,1528,Prolific
55b9a9b0fdf99b6906d2aba4,,wheel,0,0,4,JOL,horse,Study1,M,Study Phase2,10,Recall2,11318,Prolific
5d59b01348766d0016949e6a,sign,wheel,0,0,4,JOL,horse,Study1,M,Study Phase2,50,Recall2,4091,Prolific
5fc2a0d812bc59000b746ee5,head,wheel,0.4,0,4,JOL,horse,Study1,M,Study Phase2,7,Recall2,3606,Prolific
5fdfb7d6e1442280fc095a66,,wheel,0,0,4,JOL,horse,Study1,M,Study Phase2,0,Recall2,1239,Prolific
61686f8376bd6ff59ea15479,collar,wheel,0.166666667,0,4,JOL,horse,Study1,M,Study Phase2,10,Recall2,2590,Prolific
628e5f283594e1a48a04886f,,wheel,0,0,4,JOL,horse,Study1,M,Study Phase2,35,Recall2,10427,Prolific
63474e67a5fd298c6103c409,ride,wheel,0.2,0,4,JOL,horse,Study1,M,Study Phase2,50,Recall2,9516,Prolific
63d884e0a12d7da5e48ba81e,,wheel,0,0,4,JOL,horse,Study1,M,Study Phase2,10,Recall2,4184,Prolific
559ffa9bfdf99b0ad674856a,clean,clean,1,1,4,JOL,hygiene,Study1,F,Study Phase2,50,Recall2,2677,Prolific
55b9a9b0fdf99b6906d2aba4,clean,clean,1,1,4,JOL,hygiene,Study1,F,Study Phase2,40,Recall2,9462,Prolific
5d59b01348766d0016949e6a,clean,clean,1,1,4,JOL,hygiene,Study1,F,Study Phase2,70,Recall2,2856,Prolific
5fc2a0d812bc59000b746ee5,shower,clean,0.166666667,0,4,JOL,hygiene,Study1,F,Study Phase2,13,Recall2,4351,Prolific
5fdfb7d6e1442280fc095a66,clean,clean,1,1,4,JOL,hygiene,Study1,F,Study Phase2,95,Recall2,4211,Prolific
61686f8376bd6ff59ea15479,clean,clean,1,1,4,JOL,hygiene,Study1,F,Study Phase2,20,Recall2,2431,Prolific
628e5f283594e1a48a04886f,clean,clean,1,1,4,JOL,hygiene,Study1,F,Study Phase2,65,Recall2,3726,Prolific
63474e67a5fd298c6103c409,bath,clean,0.2,0,4,JOL,hygiene,Study1,F,Study Phase2,46,Recall2,3659,Prolific
63d884e0a12d7da5e48ba81e,clean,clean,1,1,4,JOL,hygiene,Study1,F,Study Phase2,100,Recall2,4143,Prolific
559ffa9bfdf99b0ad674856a,,rod,0,0,4,JOL,keys,Study1,U,Study Phase2,10,Recall2,934,Prolific
55b9a9b0fdf99b6906d2aba4,,rod,0,0,4,JOL,keys,Study1,U,Study Phase2,10,Recall2,10926,Prolific
5d59b01348766d0016949e6a,pole,rod,0.25,0,4,JOL,keys,Study1,U,Study Phase2,10,Recall2,5002,Prolific
5fc2a0d812bc59000b746ee5,island,rod,0.166666667,0,4,JOL,keys,Study1,U,Study Phase2,2,Recall2,8216,Prolific
5fdfb7d6e1442280fc095a66,meat,rod,0,0,4,JOL,keys,Study1,U,Study Phase2,0,Recall2,2197,Prolific
61686f8376bd6ff59ea15479,,rod,0,0,4,JOL,keys,Study1,U,Study Phase2,0,Recall2,5681,Prolific
628e5f283594e1a48a04886f,hand,rod,0.25,0,4,JOL,keys,Study1,U,Study Phase2,5,Recall2,7406,Prolific
63474e67a5fd298c6103c409,start,rod,0.2,0,4,JOL,keys,Study1,U,Study Phase2,42,Recall2,4036,Prolific
