"Username","Response.Response","Stimuli.Answer","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Procedure.Shuffle","Response.RT","Procedure.Shuffle.1"
"62877d5f6a054e53313ac916","money","money",1,"Read","wage","Study1","F","Study Phase",850,"Recall1"
"628e0063fa56e316da2a71cb","earn","money",1,"Read","wage","Study1","F","Study Phase",2180,"Recall1"
"631512727c23394ca21acbfb","credit","money",1,"Read","wage","Study1","F","Study Phase",1527,"Recall1"
"63d7d95057d77b4c34b3afe8","payment","money",1,"Read","wage","Study1","F","Study Phase",1879,"Recall1"
"55b2d3f2fdf99b525bc839aa","kill","quiet",1,"Read","war","Study1","M","Study Phase",1434,"Recall1"
"56fc8248b5648e000fac9980","quiet","quiet",1,"Read","war","Study1","M","Study Phase",1509,"Recall1"
"5a8b1ee2000dab00018cc7cd","quiet","quiet",1,"Read","war","Study1","M","Study Phase",10463,"Recall1"
"5d4225e01985380018375d83","base","quiet",1,"Read","war","Study1","M","Study Phase",1674,"Recall1"
"5f79bca83a2eb65c0983816d","","quiet",1,"Read","war","Study1","M","Study Phase",22417,"Recall1"
"602454a47d0d7d121a1e444b","quiet","quiet",1,"Read","war","Study1","M","Study Phase",3558,"Recall1"
"6107d8ee8bd9a035d04f6d98","","quiet",1,"Read","war","Study1","M","Study Phase",1701,"Recall1"
"6172607a932e0b0c3523854d","crime","quiet",1,"Read","war","Study1","M","Study Phase",893,"Recall1"
"62877d5f6a054e53313ac916","death","quiet",1,"Read","war","Study1","M","Study Phase",649,"Recall1"
"628e0063fa56e316da2a71cb","quiet","quiet",1,"Read","war","Study1","M","Study Phase",2170,"Recall1"
"631512727c23394ca21acbfb","","quiet",1,"Read","war","Study1","M","Study Phase",1328,"Recall1"
"63d7d95057d77b4c34b3afe8","cry","quiet",1,"Read","war","Study1","M","Study Phase",2129,"Recall1"
"55b2d3f2fdf99b525bc839aa","wage","finger",1,"Read","wedding","Study1","M","Study Phase",1500,"Recall1"
"56fc8248b5648e000fac9980","planner","finger",1,"Read","wedding","Study1","M","Study Phase",1075,"Recall1"
"5a8b1ee2000dab00018cc7cd","finger","finger",1,"Read","wedding","Study1","M","Study Phase",8406,"Recall1"
"5d4225e01985380018375d83","ring","finger",1,"Read","wedding","Study1","M","Study Phase",1619,"Recall1"
"5f79bca83a2eb65c0983816d","ring","finger",1,"Read","wedding","Study1","M","Study Phase",1207,"Recall1"
"602454a47d0d7d121a1e444b","off","finger",1,"Read","wedding","Study1","M","Study Phase",3240,"Recall1"
"6107d8ee8bd9a035d04f6d98","","finger",1,"Read","wedding","Study1","M","Study Phase",1818,"Recall1"
"6172607a932e0b0c3523854d","ring","finger",1,"Read","wedding","Study1","M","Study Phase",751,"Recall1"
"62877d5f6a054e53313ac916","bell","finger",1,"Read","wedding","Study1","M","Study Phase",458,"Recall1"
"628e0063fa56e316da2a71cb","finger","finger",1,"Read","wedding","Study1","M","Study Phase",1765,"Recall1"
"631512727c23394ca21acbfb","","finger",1,"Read","wedding","Study1","M","Study Phase",1211,"Recall1"
"63d7d95057d77b4c34b3afe8","hand","finger",1,"Read","wedding","Study1","M","Study Phase",2098,"Recall1"
"55b2d3f2fdf99b525bc839aa","letter","sentence",1,"Read","word","Study1","F","Study Phase",1065,"Recall1"
"56fc8248b5648e000fac9980","phrase","sentence",1,"Read","word","Study1","F","Study Phase",3835,"Recall1"
"5a8b1ee2000dab00018cc7cd","sentence","sentence",1,"Read","word","Study1","F","Study Phase",14807,"Recall1"
"5d4225e01985380018375d83","sentence ","sentence",1,"Read","word","Study1","F","Study Phase",1701,"Recall1"
"5f79bca83a2eb65c0983816d","puzzle ","sentence",1,"Read","word","Study1","F","Study Phase",2169,"Recall1"
"602454a47d0d7d121a1e444b","sentence","sentence",1,"Read","word","Study1","F","Study Phase",2349,"Recall1"
"6107d8ee8bd9a035d04f6d98","","sentence",1,"Read","word","Study1","F","Study Phase",1453,"Recall1"
"6172607a932e0b0c3523854d","sentence","sentence",1,"Read","word","Study1","F","Study Phase",1823,"Recall1"
"62877d5f6a054e53313ac916","speak","sentence",1,"Read","word","Study1","F","Study Phase",387,"Recall1"
"628e0063fa56e316da2a71cb","paragraph","sentence",1,"Read","word","Study1","F","Study Phase",1559,"Recall1"
"631512727c23394ca21acbfb","","sentence",1,"Read","word","Study1","F","Study Phase",1381,"Recall1"
"63d7d95057d77b4c34b3afe8","speach","sentence",1,"Read","word","Study1","F","Study Phase",2639,"Recall1"
"55d35447da14d7000e95318f","love","love",3,"Read","affection","Study1","F","Study Phase2",3111,"Recall2"
"5a78b8355292b800012284ca","love","love",3,"Read","affection","Study1","F","Study Phase2",2202,"Recall2"
"5d453e8723a5bb0001492546","love","love",3,"Read","affection","Study1","F","Study Phase2",4025,"Recall2"
"5e2631760e122288e0404af7","love","love",3,"Read","affection","Study1","F","Study Phase2",741,"Recall2"
"5e437d7404eaba215eafbd2a","","love",3,"Read","affection","Study1","F","Study Phase2",2885,"Recall2"
"60fd56db5fe37ebeca00bc83","love","love",3,"Read","affection","Study1","F","Study Phase2",3028,"Recall2"
"61363ce02e6022a741d63a6e","","love",3,"Read","affection","Study1","F","Study Phase2",658,"Recall2"
"614f6bad672ef7cf5ecfd965","love","love",3,"Read","affection","Study1","F","Study Phase2",1989,"Recall2"
"62f17b6b63bd9e6627a19956","","love",3,"Read","affection","Study1","F","Study Phase2",777,"Recall2"
"6314c1e76c3f71e2127f1976","love","love",3,"Read","affection","Study1","F","Study Phase2",801,"Recall2"
"63d16398d05b8126c30c19ea","love","love",3,"Read","affection","Study1","F","Study Phase2",1518,"Recall2"
"63e57dfe078c526e4fb9d33f","love","love",3,"Read","affection","Study1","F","Study Phase2",4871,"Recall2"
"55d35447da14d7000e95318f","fly","bounce",3,"Read","bat","Study1","M","Study Phase2",2633,"Recall2"
"5a78b8355292b800012284ca","bounce","bounce",3,"Read","bat","Study1","M","Study Phase2",1654,"Recall2"
"5d453e8723a5bb0001492546","bounce","bounce",3,"Read","bat","Study1","M","Study Phase2",7268,"Recall2"
"5e2631760e122288e0404af7","","bounce",3,"Read","bat","Study1","M","Study Phase2",697,"Recall2"
"5e437d7404eaba215eafbd2a","ball","bounce",3,"Read","bat","Study1","M","Study Phase2",5007,"Recall2"
"60fd56db5fe37ebeca00bc83","bounce","bounce",3,"Read","bat","Study1","M","Study Phase2",20926,"Recall2"
"61363ce02e6022a741d63a6e","bounce","bounce",3,"Read","bat","Study1","M","Study Phase2",504,"Recall2"
"614f6bad672ef7cf5ecfd965","","bounce",3,"Read","bat","Study1","M","Study Phase2",3572,"Recall2"
"62f17b6b63bd9e6627a19956","","bounce",3,"Read","bat","Study1","M","Study Phase2",434,"Recall2"
"6314c1e76c3f71e2127f1976","bounce","bounce",3,"Read","bat","Study1","M","Study Phase2",724,"Recall2"
"63d16398d05b8126c30c19ea","b","bounce",3,"Read","bat","Study1","M","Study Phase2",1077,"Recall2"
"63e57dfe078c526e4fb9d33f","","bounce",3,"Read","bat","Study1","M","Study Phase2",3274,"Recall2"
"55d35447da14d7000e95318f","box","box",3,"Read","beach","Study1","M","Study Phase2",3084,"Recall2"
"5a78b8355292b800012284ca","ball","box",3,"Read","beach","Study1","M","Study Phase2",1788,"Recall2"
"5d453e8723a5bb0001492546","box","box",3,"Read","beach","Study1","M","Study Phase2",6532,"Recall2"
"5e2631760e122288e0404af7","sand","box",3,"Read","beach","Study1","M","Study Phase2",795,"Recall2"
"5e437d7404eaba215eafbd2a","water","box",3,"Read","beach","Study1","M","Study Phase2",5198,"Recall2"
"60fd56db5fe37ebeca00bc83","sand","box",3,"Read","beach","Study1","M","Study Phase2",19407,"Recall2"
"61363ce02e6022a741d63a6e","","box",3,"Read","beach","Study1","M","Study Phase2",1987,"Recall2"
"614f6bad672ef7cf5ecfd965","sand","box",3,"Read","beach","Study1","M","Study Phase2",3007,"Recall2"
"62f17b6b63bd9e6627a19956","","box",3,"Read","beach","Study1","M","Study Phase2",503,"Recall2"
"6314c1e76c3f71e2127f1976","sand","box",3,"Read","beach","Study1","M","Study Phase2",805,"Recall2"
"63d16398d05b8126c30c19ea","box","box",3,"Read","beach","Study1","M","Study Phase2",1428,"Recall2"
"63e57dfe078c526e4fb9d33f","","box",3,"Read","beach","Study1","M","Study Phase2",3452,"Recall2"
"55d35447da14d7000e95318f","cake","pie",3,"Read","birthday","Study1","M","Study Phase2",3386,"Recall2"
"5a78b8355292b800012284ca","pie","pie",3,"Read","birthday","Study1","M","Study Phase2",2198,"Recall2"
"5d453e8723a5bb0001492546","pie","pie",3,"Read","birthday","Study1","M","Study Phase2",9964,"Recall2"
"5e2631760e122288e0404af7","cake","pie",3,"Read","birthday","Study1","M","Study Phase2",2077,"Recall2"
"5e437d7404eaba215eafbd2a","pie","pie",3,"Read","birthday","Study1","M","Study Phase2",4476,"Recall2"
"60fd56db5fe37ebeca00bc83","pie","pie",3,"Read","birthday","Study1","M","Study Phase2",4860,"Recall2"
"61363ce02e6022a741d63a6e","","pie",3,"Read","birthday","Study1","M","Study Phase2",494,"Recall2"
"614f6bad672ef7cf5ecfd965","","pie",3,"Read","birthday","Study1","M","Study Phase2",2275,"Recall2"
"62f17b6b63bd9e6627a19956","","pie",3,"Read","birthday","Study1","M","Study Phase2",547,"Recall2"
"6314c1e76c3f71e2127f1976","cake","pie",3,"Read","birthday","Study1","M","Study Phase2",758,"Recall2"
"63d16398d05b8126c30c19ea","pie","pie",3,"Read","birthday","Study1","M","Study Phase2",1197,"Recall2"
"63e57dfe078c526e4fb9d33f","pie","pie",3,"Read","birthday","Study1","M","Study Phase2",6248,"Recall2"
"55d35447da14d7000e95318f","candle","hand",3,"Read","cake","Study1","U","Study Phase2",2984,"Recall2"
"5a78b8355292b800012284ca","wedding","hand",3,"Read","cake","Study1","U","Study Phase2",2226,"Recall2"
"5d453e8723a5bb0001492546","hand","hand",3,"Read","cake","Study1","U","Study Phase2",6359,"Recall2"
"5e2631760e122288e0404af7","","hand",3,"Read","cake","Study1","U","Study Phase2",593,"Recall2"
"5e437d7404eaba215eafbd2a","pie","hand",3,"Read","cake","Study1","U","Study Phase2",4130,"Recall2"
"60fd56db5fe37ebeca00bc83","food","hand",3,"Read","cake","Study1","U","Study Phase2",7463,"Recall2"
"61363ce02e6022a741d63a6e","","hand",3,"Read","cake","Study1","U","Study Phase2",617,"Recall2"
"614f6bad672ef7cf5ecfd965","candy","hand",3,"Read","cake","Study1","U","Study Phase2",2277,"Recall2"
"62f17b6b63bd9e6627a19956","","hand",3,"Read","cake","Study1","U","Study Phase2",560,"Recall2"
"6314c1e76c3f71e2127f1976","festival","hand",3,"Read","cake","Study1","U","Study Phase2",499,"Recall2"
"63d16398d05b8126c30c19ea","pie","hand",3,"Read","cake","Study1","U","Study Phase2",1504,"Recall2"
"63e57dfe078c526e4fb9d33f","","hand",3,"Read","cake","Study1","U","Study Phase2",3378,"Recall2"
"55d35447da14d7000e95318f","carpet","carpet",3,"Read","ceiling","Study1","M","Study Phase2",3092,"Recall2"
"5a78b8355292b800012284ca","carpet","carpet",3,"Read","ceiling","Study1","M","Study Phase2",1503,"Recall2"
"5d453e8723a5bb0001492546","carpet","carpet",3,"Read","ceiling","Study1","M","Study Phase2",9376,"Recall2"
"5e2631760e122288e0404af7","fan","carpet",3,"Read","ceiling","Study1","M","Study Phase2",1138,"Recall2"
"5e437d7404eaba215eafbd2a","","carpet",3,"Read","ceiling","Study1","M","Study Phase2",4779,"Recall2"
"60fd56db5fe37ebeca00bc83","carpet","carpet",3,"Read","ceiling","Study1","M","Study Phase2",9202,"Recall2"
"61363ce02e6022a741d63a6e","","carpet",3,"Read","ceiling","Study1","M","Study Phase2",3546,"Recall2"
"614f6bad672ef7cf5ecfd965","floor","carpet",3,"Read","ceiling","Study1","M","Study Phase2",3024,"Recall2"
"62f17b6b63bd9e6627a19956","","carpet",3,"Read","ceiling","Study1","M","Study Phase2",589,"Recall2"
"6314c1e76c3f71e2127f1976","carpet","carpet",3,"Read","ceiling","Study1","M","Study Phase2",923,"Recall2"
"63d16398d05b8126c30c19ea","floor","carpet",3,"Read","ceiling","Study1","M","Study Phase2",1361,"Recall2"
"63e57dfe078c526e4fb9d33f","carpet","carpet",3,"Read","ceiling","Study1","M","Study Phase2",4070,"Recall2"
"55d35447da14d7000e95318f","dance","dance",3,"Read","circle","Study1","M","Study Phase2",5889,"Recall2"
"5a78b8355292b800012284ca","shape","dance",3,"Read","circle","Study1","M","Study Phase2",1546,"Recall2"
"5d453e8723a5bb0001492546","dance","dance",3,"Read","circle","Study1","M","Study Phase2",8299,"Recall2"
"5e2631760e122288e0404af7","shape","dance",3,"Read","circle","Study1","M","Study Phase2",1893,"Recall2"
"5e437d7404eaba215eafbd2a","dance","dance",3,"Read","circle","Study1","M","Study Phase2",3657,"Recall2"
"60fd56db5fe37ebeca00bc83","dance","dance",3,"Read","circle","Study1","M","Study Phase2",5508,"Recall2"
"61363ce02e6022a741d63a6e","","dance",3,"Read","circle","Study1","M","Study Phase2",1107,"Recall2"
"614f6bad672ef7cf5ecfd965","dance","dance",3,"Read","circle","Study1","M","Study Phase2",2611,"Recall2"
"62f17b6b63bd9e6627a19956","","dance",3,"Read","circle","Study1","M","Study Phase2",1268,"Recall2"
"6314c1e76c3f71e2127f1976","dot","dance",3,"Read","circle","Study1","M","Study Phase2",1383,"Recall2"
"63d16398d05b8126c30c19ea","","dance",3,"Read","circle","Study1","M","Study Phase2",1078,"Recall2"
"63e57dfe078c526e4fb9d33f","dance","dance",3,"Read","circle","Study1","M","Study Phase2",4557,"Recall2"
"55d35447da14d7000e95318f","fire","election",3,"Read","crackle","Study1","U","Study Phase2",3762,"Recall2"
"5a78b8355292b800012284ca","holiday","election",3,"Read","crackle","Study1","U","Study Phase2",2055,"Recall2"
"5d453e8723a5bb0001492546","election","election",3,"Read","crackle","Study1","U","Study Phase2",10075,"Recall2"
"5e2631760e122288e0404af7","electric","election",3,"Read","crackle","Study1","U","Study Phase2",1026,"Recall2"
"5e437d7404eaba215eafbd2a","","election",3,"Read","crackle","Study1","U","Study Phase2",5054,"Recall2"
"60fd56db5fe37ebeca00bc83","election","election",3,"Read","crackle","Study1","U","Study Phase2",7686,"Recall2"
"61363ce02e6022a741d63a6e","","election",3,"Read","crackle","Study1","U","Study Phase2",824,"Recall2"
"614f6bad672ef7cf5ecfd965","snap","election",3,"Read","crackle","Study1","U","Study Phase2",3355,"Recall2"
"62f17b6b63bd9e6627a19956","","election",3,"Read","crackle","Study1","U","Study Phase2",8881,"Recall2"
"6314c1e76c3f71e2127f1976","","election",3,"Read","crackle","Study1","U","Study Phase2",914,"Recall2"
"63d16398d05b8126c30c19ea","","election",3,"Read","crackle","Study1","U","Study Phase2",1152,"Recall2"
"63e57dfe078c526e4fb9d33f","","election",3,"Read","crackle","Study1","U","Study Phase2",4995,"Recall2"
"55d35447da14d7000e95318f","card","card",3,"Read","credit","Study1","F","Study Phase2",2982,"Recall2"
"5a78b8355292b800012284ca","card","card",3,"Read","credit","Study1","F","Study Phase2",1635,"Recall2"
"5d453e8723a5bb0001492546","card","card",3,"Read","credit","Study1","F","Study Phase2",1602,"Recall2"
"5e2631760e122288e0404af7","card","card",3,"Read","credit","Study1","F","Study Phase2",1118,"Recall2"
"5e437d7404eaba215eafbd2a","","card",3,"Read","credit","Study1","F","Study Phase2",4403,"Recall2"
"60fd56db5fe37ebeca00bc83","card","card",3,"Read","credit","Study1","F","Study Phase2",8208,"Recall2"
"61363ce02e6022a741d63a6e","card","card",3,"Read","credit","Study1","F","Study Phase2",887,"Recall2"
"614f6bad672ef7cf5ecfd965","card","card",3,"Read","credit","Study1","F","Study Phase2",2134,"Recall2"
"62f17b6b63bd9e6627a19956","","card",3,"Read","credit","Study1","F","Study Phase2",1247,"Recall2"
"6314c1e76c3f71e2127f1976","","card",3,"Read","credit","Study1","F","Study Phase2",833,"Recall2"
"63d16398d05b8126c30c19ea","card","card",3,"Read","credit","Study1","F","Study Phase2",1323,"Recall2"
"63e57dfe078c526e4fb9d33f","card","card",3,"Read","credit","Study1","F","Study Phase2",3431,"Recall2"
"55d35447da14d7000e95318f","tear","bottle",3,"Read","cry","Study1","M","Study Phase2",3119,"Recall2"
"5a78b8355292b800012284ca","mirror","bottle",3,"Read","cry","Study1","M","Study Phase2",1666,"Recall2"
"5d453e8723a5bb0001492546","bottle","bottle",3,"Read","cry","Study1","M","Study Phase2",4670,"Recall2"
"5e2631760e122288e0404af7","","bottle",3,"Read","cry","Study1","M","Study Phase2",902,"Recall2"
"5e437d7404eaba215eafbd2a","","bottle",3,"Read","cry","Study1","M","Study Phase2",5006,"Recall2"
"60fd56db5fe37ebeca00bc83","bottle","bottle",3,"Read","cry","Study1","M","Study Phase2",4150,"Recall2"
"61363ce02e6022a741d63a6e","","bottle",3,"Read","cry","Study1","M","Study Phase2",617,"Recall2"
"614f6bad672ef7cf5ecfd965","laugh","bottle",3,"Read","cry","Study1","M","Study Phase2",3215,"Recall2"
"62f17b6b63bd9e6627a19956","","bottle",3,"Read","cry","Study1","M","Study Phase2",1150,"Recall2"
"6314c1e76c3f71e2127f1976","laugh","bottle",3,"Read","cry","Study1","M","Study Phase2",1572,"Recall2"
"63d16398d05b8126c30c19ea","sob","bottle",3,"Read","cry","Study1","M","Study Phase2",1406,"Recall2"
"63e57dfe078c526e4fb9d33f","bottle","bottle",3,"Read","cry","Study1","M","Study Phase2",3076,"Recall2"
"55d35447da14d7000e95318f","dark","dark",3,"Read","day","Study1","M","Study Phase2",2878,"Recall2"
"5a78b8355292b800012284ca","night","dark",3,"Read","day","Study1","M","Study Phase2",1524,"Recall2"
"5d453e8723a5bb0001492546","dark","dark",3,"Read","day","Study1","M","Study Phase2",4914,"Recall2"
"5e2631760e122288e0404af7","light","dark",3,"Read","day","Study1","M","Study Phase2",775,"Recall2"
"5e437d7404eaba215eafbd2a","week","dark",3,"Read","day","Study1","M","Study Phase2",5176,"Recall2"
"60fd56db5fe37ebeca00bc83","dark","dark",3,"Read","day","Study1","M","Study Phase2",4306,"Recall2"
"61363ce02e6022a741d63a6e","","dark",3,"Read","day","Study1","M","Study Phase2",927,"Recall2"
"614f6bad672ef7cf5ecfd965","night","dark",3,"Read","day","Study1","M","Study Phase2",2060,"Recall2"
"62f17b6b63bd9e6627a19956","","dark",3,"Read","day","Study1","M","Study Phase2",632,"Recall2"
"6314c1e76c3f71e2127f1976","sunny","dark",3,"Read","day","Study1","M","Study Phase2",1257,"Recall2"
"63d16398d05b8126c30c19ea","dusk","dark",3,"Read","day","Study1","M","Study Phase2",1256,"Recall2"
"63e57dfe078c526e4fb9d33f","dark","dark",3,"Read","day","Study1","M","Study Phase2",3031,"Recall2"
"55d35447da14d7000e95318f","bang","bang",3,"Read","fuzzy","Study1","U","Study Phase2",3141,"Recall2"
"5a78b8355292b800012284ca","bangs","bang",3,"Read","fuzzy","Study1","U","Study Phase2",2066,"Recall2"
"5d453e8723a5bb0001492546","bang","bang",3,"Read","fuzzy","Study1","U","Study Phase2",5080,"Recall2"
"5e2631760e122288e0404af7","","bang",3,"Read","fuzzy","Study1","U","Study Phase2",1464,"Recall2"
"5e437d7404eaba215eafbd2a","","bang",3,"Read","fuzzy","Study1","U","Study Phase2",4419,"Recall2"
"60fd56db5fe37ebeca00bc83","bang","bang",3,"Read","fuzzy","Study1","U","Study Phase2",4506,"Recall2"
"61363ce02e6022a741d63a6e","","bang",3,"Read","fuzzy","Study1","U","Study Phase2",1007,"Recall2"
"614f6bad672ef7cf5ecfd965","clear","bang",3,"Read","fuzzy","Study1","U","Study Phase2",2683,"Recall2"
"62f17b6b63bd9e6627a19956","","bang",3,"Read","fuzzy","Study1","U","Study Phase2",2302,"Recall2"
"6314c1e76c3f71e2127f1976","flower","bang",3,"Read","fuzzy","Study1","U","Study Phase2",917,"Recall2"
"63d16398d05b8126c30c19ea","","bang",3,"Read","fuzzy","Study1","U","Study Phase2",1012,"Recall2"
"63e57dfe078c526e4fb9d33f","bang","bang",3,"Read","fuzzy","Study1","U","Study Phase2",3655,"Recall2"
"55d35447da14d7000e95318f","take","steak",3,"Read","give","Study1","U","Study Phase2",3112,"Recall2"
"5a78b8355292b800012284ca","gave","steak",3,"Read","give","Study1","U","Study Phase2",1968,"Recall2"
"5d453e8723a5bb0001492546","hand","steak",3,"Read","give","Study1","U","Study Phase2",5244,"Recall2"
"5e2631760e122288e0404af7","","steak",3,"Read","give","Study1","U","Study Phase2",987,"Recall2"
"5e437d7404eaba215eafbd2a","","steak",3,"Read","give","Study1","U","Study Phase2",5021,"Recall2"
"60fd56db5fe37ebeca00bc83","","steak",3,"Read","give","Study1","U","Study Phase2",11106,"Recall2"
"61363ce02e6022a741d63a6e","","steak",3,"Read","give","Study1","U","Study Phase2",746,"Recall2"
"614f6bad672ef7cf5ecfd965","","steak",3,"Read","give","Study1","U","Study Phase2",3033,"Recall2"
"62f17b6b63bd9e6627a19956","","steak",3,"Read","give","Study1","U","Study Phase2",507,"Recall2"
"6314c1e76c3f71e2127f1976","take","steak",3,"Read","give","Study1","U","Study Phase2",1376,"Recall2"
"63d16398d05b8126c30c19ea","take","steak",3,"Read","give","Study1","U","Study Phase2",1145,"Recall2"
"63e57dfe078c526e4fb9d33f","steak","steak",3,"Read","give","Study1","U","Study Phase2",3238,"Recall2"
"55d35447da14d7000e95318f","cotton","cotton",3,"Read","hard","Study1","M","Study Phase2",4504,"Recall2"
"5a78b8355292b800012284ca","rock","cotton",3,"Read","hard","Study1","M","Study Phase2",1908,"Recall2"
"5d453e8723a5bb0001492546","cotton","cotton",3,"Read","hard","Study1","M","Study Phase2",6726,"Recall2"
"5e2631760e122288e0404af7","soft","cotton",3,"Read","hard","Study1","M","Study Phase2",694,"Recall2"
"5e437d7404eaba215eafbd2a","","cotton",3,"Read","hard","Study1","M","Study Phase2",4771,"Recall2"
"60fd56db5fe37ebeca00bc83","rough","cotton",3,"Read","hard","Study1","M","Study Phase2",21325,"Recall2"
"61363ce02e6022a741d63a6e","","cotton",3,"Read","hard","Study1","M","Study Phase2",3285,"Recall2"
"614f6bad672ef7cf5ecfd965","","cotton",3,"Read","hard","Study1","M","Study Phase2",2788,"Recall2"
"62f17b6b63bd9e6627a19956","","cotton",3,"Read","hard","Study1","M","Study Phase2",1578,"Recall2"
"6314c1e76c3f71e2127f1976","soft","cotton",3,"Read","hard","Study1","M","Study Phase2",667,"Recall2"
"63d16398d05b8126c30c19ea","","cotton",3,"Read","hard","Study1","M","Study Phase2",1303,"Recall2"
"63e57dfe078c526e4fb9d33f","cotton","cotton",3,"Read","hard","Study1","M","Study Phase2",2985,"Recall2"
"55d35447da14d7000e95318f","ride","wheel",3,"Read","horse","Study1","M","Study Phase2",3000,"Recall2"
"5a78b8355292b800012284ca","wheel","wheel",3,"Read","horse","Study1","M","Study Phase2",1727,"Recall2"
"5d453e8723a5bb0001492546","wheel","wheel",3,"Read","horse","Study1","M","Study Phase2",5084,"Recall2"
"5e2631760e122288e0404af7","","wheel",3,"Read","horse","Study1","M","Study Phase2",609,"Recall2"
"5e437d7404eaba215eafbd2a","","wheel",3,"Read","horse","Study1","M","Study Phase2",5125,"Recall2"
"60fd56db5fe37ebeca00bc83","wheel","wheel",3,"Read","horse","Study1","M","Study Phase2",2547,"Recall2"
"61363ce02e6022a741d63a6e","mule","wheel",3,"Read","horse","Study1","M","Study Phase2",834,"Recall2"
"614f6bad672ef7cf5ecfd965","donkey","wheel",3,"Read","horse","Study1","M","Study Phase2",2760,"Recall2"
"62f17b6b63bd9e6627a19956","","wheel",3,"Read","horse","Study1","M","Study Phase2",553,"Recall2"
"6314c1e76c3f71e2127f1976","pasture","wheel",3,"Read","horse","Study1","M","Study Phase2",590,"Recall2"
"63d16398d05b8126c30c19ea","wheel","wheel",3,"Read","horse","Study1","M","Study Phase2",1576,"Recall2"
"63e57dfe078c526e4fb9d33f","wheel","wheel",3,"Read","horse","Study1","M","Study Phase2",3624,"Recall2"
"55d35447da14d7000e95318f","cologne","clean",3,"Read","hygiene","Study1","F","Study Phase2",3393,"Recall2"
"5a78b8355292b800012284ca","brush","clean",3,"Read","hygiene","Study1","F","Study Phase2",1427,"Recall2"
"5d453e8723a5bb0001492546","clean","clean",3,"Read","hygiene","Study1","F","Study Phase2",3687,"Recall2"
"5e2631760e122288e0404af7","wash","clean",3,"Read","hygiene","Study1","F","Study Phase2",744,"Recall2"
"5e437d7404eaba215eafbd2a","clean","clean",3,"Read","hygiene","Study1","F","Study Phase2",6348,"Recall2"
"60fd56db5fe37ebeca00bc83","clean","clean",3,"Read","hygiene","Study1","F","Study Phase2",2858,"Recall2"
"61363ce02e6022a741d63a6e","clean","clean",3,"Read","hygiene","Study1","F","Study Phase2",562,"Recall2"
"614f6bad672ef7cf5ecfd965","clean","clean",3,"Read","hygiene","Study1","F","Study Phase2",2305,"Recall2"
"62f17b6b63bd9e6627a19956","smell","clean",3,"Read","hygiene","Study1","F","Study Phase2",2392,"Recall2"
"6314c1e76c3f71e2127f1976","razor","clean",3,"Read","hygiene","Study1","F","Study Phase2",947,"Recall2"
"63d16398d05b8126c30c19ea","clean","clean",3,"Read","hygiene","Study1","F","Study Phase2",1217,"Recall2"
"63e57dfe078c526e4fb9d33f","clean","clean",3,"Read","hygiene","Study1","F","Study Phase2",4928,"Recall2"
"55d35447da14d7000e95318f","rod","rod",3,"Read","keys","Study1","U","Study Phase2",2869,"Recall2"
"5a78b8355292b800012284ca","car","rod",3,"Read","keys","Study1","U","Study Phase2",1643,"Recall2"
"5d453e8723a5bb0001492546","rod","rod",3,"Read","keys","Study1","U","Study Phase2",13836,"Recall2"
"5e2631760e122288e0404af7","","rod",3,"Read","keys","Study1","U","Study Phase2",740,"Recall2"
"5e437d7404eaba215eafbd2a","","rod",3,"Read","keys","Study1","U","Study Phase2",4026,"Recall2"
"60fd56db5fe37ebeca00bc83","night","rod",3,"Read","keys","Study1","U","Study Phase2",3872,"Recall2"
"61363ce02e6022a741d63a6e","","rod",3,"Read","keys","Study1","U","Study Phase2",537,"Recall2"
"614f6bad672ef7cf5ecfd965","rod","rod",3,"Read","keys","Study1","U","Study Phase2",3296,"Recall2"
"62f17b6b63bd9e6627a19956","meat","rod",3,"Read","keys","Study1","U","Study Phase2",336,"Recall2"
"6314c1e76c3f71e2127f1976","jingle","rod",3,"Read","keys","Study1","U","Study Phase2",1191,"Recall2"
"63d16398d05b8126c30c19ea","","rod",3,"Read","keys","Study1","U","Study Phase2",1005,"Recall2"
"63e57dfe078c526e4fb9d33f","rod","rod",3,"Read","keys","Study1","U","Study Phase2",4967,"Recall2"
"55d35447da14d7000e95318f","fiction","stripes",3,"Read","lion","Study1","M","Study Phase2",4735,"Recall2"
"5a78b8355292b800012284ca","stripes","stripes",3,"Read","lion","Study1","M","Study Phase2",1657,"Recall2"
"5d453e8723a5bb0001492546","stripes","stripes",3,"Read","lion","Study1","M","Study Phase2",5827,"Recall2"
"5e2631760e122288e0404af7","stripes","stripes",3,"Read","lion","Study1","M","Study Phase2",730,"Recall2"
"5e437d7404eaba215eafbd2a","","stripes",3,"Read","lion","Study1","M","Study Phase2",5279,"Recall2"
"60fd56db5fe37ebeca00bc83","stripes","stripes",3,"Read","lion","Study1","M","Study Phase2",4416,"Recall2"
"61363ce02e6022a741d63a6e","","stripes",3,"Read","lion","Study1","M","Study Phase2",1163,"Recall2"
"614f6bad672ef7cf5ecfd965","stripe","stripes",3,"Read","lion","Study1","M","Study Phase2",3447,"Recall2"
"62f17b6b63bd9e6627a19956","","stripes",3,"Read","lion","Study1","M","Study Phase2",551,"Recall2"
