id,Response,key,percent_match,Scored,Condition.Number,Condition.Description,Stimuli.Cue,Stimuli.Shuffle,Stimuli.Stimuli.Notes,Procedure.Shuffle,Procedure.Shuffle.1,Response.RT,Platform
w10126773_AT,dance,dance,1,1,3,Read,circle,Study1,M,Study Phase2,Recall2,3337,USM
w10128864,,dance,0,0,3,Read,circle,Study1,M,Study Phase2,Recall2,392,USM
w10132763akp,two,dance,0,0,3,Read,circle,Study1,M,Study Phase2,Recall2,8728,USM
w10133025_mjc,orchid,dance,0.333333333,0,3,Read,circle,Study1,M,Study Phase2,Recall2,5223,USM
w10135981JZ,,dance,0,0,3,Read,circle,Study1,M,Study Phase2,Recall2,1731,USM
w10140814DO,draw,dance,0.4,0,3,Read,circle,Study1,M,Study Phase2,Recall2,15522,USM
w10148391-Jk,dance,dance,1,1,3,Read,circle,Study1,M,Study Phase2,Recall2,4230,USM
w10151253_ES,round,dance,0.4,0,3,Read,circle,Study1,M,Study Phase2,Recall2,7828,USM
w958722_hnm,dance ,dance,0.833333333,1,3,Read,circle,Study1,M,Study Phase2,Recall2,21728,USM
10134188andCC,fire,election,0.25,0,3,Read,crackle,Study1,U,Study Phase2,Recall2,2477,USM
MadisonHodge,pop,election,0.125,0,3,Read Recall,crackle,Study1,U,Study Phase2,Recall2,6855,USM
MakaylaTemple,pop,election,0.125,0,3,Read Recall,crackle,Study1,U,Study Phase2,Recall2,2668,USM
w10033523_hp,pop,election,0.125,0,3,Read,crackle,Study1,U,Study Phase2,Recall2,2284,USM
w10053729_jjm,break,election,0.125,0,3,Read,crackle,Study1,U,Study Phase2,Recall2,5127,USM
w10057028_nfg,,election,0,0,3,Read,crackle,Study1,U,Study Phase2,Recall2,3155,USM
w10059334_IMV,candle,election,0.5,0,3,Read,crackle,Study1,U,Study Phase2,Recall2,21596,USM
W10079507_CEE,,election,0,0,3,Read,crackle,Study1,U,Study Phase2,Recall2,5625,USM
w10083877_dzw,,election,0,0,3,Read,crackle,Study1,U,Study Phase2,Recall2,5267,USM
w10089472,brck;e,election,0.25,0,3,Read,crackle,Study1,U,Study Phase2,Recall2,3175,USM
w10124974_tcb,crack,election,0.125,0,3,Read,crackle,Study1,U,Study Phase2,Recall2,3004,USM
W10126626SG,pop,election,0.125,0,3,Read,crackle,Study1,U,Study Phase2,Recall2,3140,USM
w10126773_AT,firework,election,0.375,0,3,Read,crackle,Study1,U,Study Phase2,Recall2,2654,USM
w10128864,,election,0,0,3,Read,crackle,Study1,U,Study Phase2,Recall2,767,USM
w10132763akp,pop,election,0.125,0,3,Read,crackle,Study1,U,Study Phase2,Recall2,3754,USM
w10133025_mjc,sparkle,election,0.25,0,3,Read,crackle,Study1,U,Study Phase2,Recall2,4867,USM
w10135981JZ,pop,election,0.125,0,3,Read,crackle,Study1,U,Study Phase2,Recall2,2421,USM
w10140814DO,sparkle,election,0.25,0,3,Read,crackle,Study1,U,Study Phase2,Recall2,17799,USM
w10148391-Jk,pop,election,0.125,0,3,Read,crackle,Study1,U,Study Phase2,Recall2,2515,USM
w10151253_ES,pop,election,0.125,0,3,Read,crackle,Study1,U,Study Phase2,Recall2,2927,USM
w958722_hnm,election,election,1,1,3,Read,crackle,Study1,U,Study Phase2,Recall2,8614,USM
10134188andCC,card,card,1,1,3,Read,credit,Study1,F,Study Phase2,Recall2,1983,USM
MadisonHodge,card,card,1,1,3,Read Recall,credit,Study1,F,Study Phase2,Recall2,3928,USM
MakaylaTemple,card,card,1,1,3,Read Recall,credit,Study1,F,Study Phase2,Recall2,1977,USM
w10033523_hp,card,card,1,1,3,Read,credit,Study1,F,Study Phase2,Recall2,1354,USM
w10053729_jjm,card,card,1,1,3,Read,credit,Study1,F,Study Phase2,Recall2,5417,USM
w10057028_nfg,card,card,1,1,3,Read,credit,Study1,F,Study Phase2,Recall2,1733,USM
w10059334_IMV,card,card,1,1,3,Read,credit,Study1,F,Study Phase2,Recall2,3489,USM
W10079507_CEE,,card,0,0,3,Read,credit,Study1,F,Study Phase2,Recall2,2837,USM
w10083877_dzw,card,card,1,1,3,Read,credit,Study1,F,Study Phase2,Recall2,2915,USM
w10089472,card,card,1,1,3,Read,credit,Study1,F,Study Phase2,Recall2,3908,USM
w10124974_tcb,card,card,1,1,3,Read,credit,Study1,F,Study Phase2,Recall2,2756,USM
W10126626SG,card,card,1,1,3,Read,credit,Study1,F,Study Phase2,Recall2,2076,USM
w10126773_AT,card,card,1,1,3,Read,credit,Study1,F,Study Phase2,Recall2,1542,USM
w10128864,,card,0,0,3,Read,credit,Study1,F,Study Phase2,Recall2,453,USM
w10132763akp,card,card,1,1,3,Read,credit,Study1,F,Study Phase2,Recall2,4273,USM
w10133025_mjc,card,card,1,1,3,Read,credit,Study1,F,Study Phase2,Recall2,2888,USM
w10135981JZ,card,card,1,1,3,Read,credit,Study1,F,Study Phase2,Recall2,2629,USM
w10140814DO,card,card,1,1,3,Read,credit,Study1,F,Study Phase2,Recall2,2057,USM
w10148391-Jk,card,card,1,1,3,Read,credit,Study1,F,Study Phase2,Recall2,39948,USM
w10151253_ES,steal,card,0.2,0,3,Read,credit,Study1,F,Study Phase2,Recall2,12007,USM
w958722_hnm,card,card,1,1,3,Read,credit,Study1,F,Study Phase2,Recall2,2198,USM
10134188andCC,laugh,bottle,0.166666667,0,3,Read,cry,Study1,M,Study Phase2,Recall2,2732,USM
MadisonHodge,sad,bottle,0,0,3,Read Recall,cry,Study1,M,Study Phase2,Recall2,4914,USM
MakaylaTemple,laugh,bottle,0.166666667,0,3,Read Recall,cry,Study1,M,Study Phase2,Recall2,2514,USM
w10033523_hp,bottle,bottle,1,1,3,Read,cry,Study1,M,Study Phase2,Recall2,2401,USM
w10053729_jjm,right,bottle,0.166666667,0,3,Read,cry,Study1,M,Study Phase2,Recall2,10259,USM
w10057028_nfg,,bottle,0,0,3,Read,cry,Study1,M,Study Phase2,Recall2,2585,USM
w10059334_IMV,sad,bottle,0,0,3,Read,cry,Study1,M,Study Phase2,Recall2,6044,USM
W10079507_CEE,,bottle,0,0,3,Read,cry,Study1,M,Study Phase2,Recall2,896,USM
w10083877_dzw,bottle,bottle,1,1,3,Read,cry,Study1,M,Study Phase2,Recall2,5036,USM
w10089472,baby,bottle,0.166666667,0,3,Read,cry,Study1,M,Study Phase2,Recall2,4172,USM
w10124974_tcb,baby,bottle,0.166666667,0,3,Read,cry,Study1,M,Study Phase2,Recall2,2011,USM
W10126626SG,sad,bottle,0,0,3,Read,cry,Study1,M,Study Phase2,Recall2,3217,USM
w10126773_AT,baby,bottle,0.166666667,0,3,Read,cry,Study1,M,Study Phase2,Recall2,2118,USM
w10128864,,bottle,0,0,3,Read,cry,Study1,M,Study Phase2,Recall2,304,USM
w10132763akp,baby,bottle,0.166666667,0,3,Read,cry,Study1,M,Study Phase2,Recall2,2920,USM
w10133025_mjc,dry,bottle,0,0,3,Read,cry,Study1,M,Study Phase2,Recall2,3207,USM
w10135981JZ,sad,bottle,0,0,3,Read,cry,Study1,M,Study Phase2,Recall2,5887,USM
w10140814DO,bottle,bottle,1,1,3,Read,cry,Study1,M,Study Phase2,Recall2,6247,USM
w10148391-Jk,baby,bottle,0.166666667,0,3,Read,cry,Study1,M,Study Phase2,Recall2,2466,USM
w10151253_ES,bottle,bottle,1,1,3,Read,cry,Study1,M,Study Phase2,Recall2,4427,USM
w958722_hnm,bottle ,bottle,0.857142857,1,3,Read,cry,Study1,M,Study Phase2,Recall2,14950,USM
10134188andCC,night,dark,0,0,3,Read,day,Study1,M,Study Phase2,Recall2,5905,USM
MadisonHodge,dark,dark,1,1,3,Read Recall,day,Study1,M,Study Phase2,Recall2,7685,USM
MakaylaTemple,night,dark,0,0,3,Read Recall,day,Study1,M,Study Phase2,Recall2,2362,USM
w10033523_hp,night,dark,0,0,3,Read,day,Study1,M,Study Phase2,Recall2,1726,USM
w10053729_jjm,night,dark,0,0,3,Read,day,Study1,M,Study Phase2,Recall2,5075,USM
w10057028_nfg,dark,dark,1,1,3,Read,day,Study1,M,Study Phase2,Recall2,2442,USM
w10059334_IMV,dark,dark,1,1,3,Read,day,Study1,M,Study Phase2,Recall2,3793,USM
W10079507_CEE,,dark,0,0,3,Read,day,Study1,M,Study Phase2,Recall2,1792,USM
w10083877_dzw,weak,dark,0.5,0,3,Read,day,Study1,M,Study Phase2,Recall2,12489,USM
w10089472,month,dark,0,0,3,Read,day,Study1,M,Study Phase2,Recall2,2786,USM
w10124974_tcb,night,dark,0,0,3,Read,day,Study1,M,Study Phase2,Recall2,2802,USM
W10126626SG,night,dark,0,0,3,Read,day,Study1,M,Study Phase2,Recall2,2046,USM
w10126773_AT,night,dark,0,0,3,Read,day,Study1,M,Study Phase2,Recall2,3816,USM
w10128864,,dark,0,0,3,Read,day,Study1,M,Study Phase2,Recall2,373,USM
w10132763akp,two,dark,0,0,3,Read,day,Study1,M,Study Phase2,Recall2,5027,USM
w10133025_mjc,,dark,0,0,3,Read,day,Study1,M,Study Phase2,Recall2,29,USM
w10135981JZ,week,dark,0.25,0,3,Read,day,Study1,M,Study Phase2,Recall2,3609,USM
w10140814DO,night,dark,0,0,3,Read,day,Study1,M,Study Phase2,Recall2,3227,USM
w10148391-Jk,night ,dark,0,0,3,Read,day,Study1,M,Study Phase2,Recall2,6799,USM
w10151253_ES,night,dark,0,0,3,Read,day,Study1,M,Study Phase2,Recall2,3241,USM
w958722_hnm,dark ,dark,0.8,1,3,Read,day,Study1,M,Study Phase2,Recall2,9556,USM
10134188andCC,rough,bang,0.2,0,3,Read,fuzzy,Study1,U,Study Phase2,Recall2,4807,USM
MadisonHodge,silk,bang,0,0,3,Read Recall,fuzzy,Study1,U,Study Phase2,Recall2,3831,USM
MakaylaTemple,shoes,bang,0,0,3,Read Recall,fuzzy,Study1,U,Study Phase2,Recall2,3753,USM
w10033523_hp,bang,bang,1,1,3,Read,fuzzy,Study1,U,Study Phase2,Recall2,2659,USM
w10053729_jjm,taco,bang,0.25,0,3,Read,fuzzy,Study1,U,Study Phase2,Recall2,3374,USM
w10057028_nfg,bang,bang,1,1,3,Read,fuzzy,Study1,U,Study Phase2,Recall2,1762,USM
w10059334_IMV,warm,bang,0.25,0,3,Read,fuzzy,Study1,U,Study Phase2,Recall2,6373,USM
W10079507_CEE,,bang,0,0,3,Read,fuzzy,Study1,U,Study Phase2,Recall2,952,USM
w10083877_dzw,bang,bang,1,1,3,Read,fuzzy,Study1,U,Study Phase2,Recall2,5124,USM
w10089472,fuzzy,bang,0,0,3,Read,fuzzy,Study1,U,Study Phase2,Recall2,7081,USM
w10124974_tcb,no,bang,0.25,0,3,Read,fuzzy,Study1,U,Study Phase2,Recall2,2995,USM
W10126626SG,,bang,0,0,3,Read,fuzzy,Study1,U,Study Phase2,Recall2,2487,USM
w10126773_AT,ball,bang,0.5,0,3,Read,fuzzy,Study1,U,Study Phase2,Recall2,2619,USM
w10128864,,bang,0,0,3,Read,fuzzy,Study1,U,Study Phase2,Recall2,1339,USM
w10132763akp,bear,bang,0.5,0,3,Read,fuzzy,Study1,U,Study Phase2,Recall2,5837,USM
w10133025_mjc,,bang,0,0,3,Read,fuzzy,Study1,U,Study Phase2,Recall2,102,USM
w10135981JZ,,bang,0,0,3,Read,fuzzy,Study1,U,Study Phase2,Recall2,1324,USM
w10140814DO,touch,bang,0,0,3,Read,fuzzy,Study1,U,Study Phase2,Recall2,11302,USM
w10148391-Jk,bang,bang,1,1,3,Read,fuzzy,Study1,U,Study Phase2,Recall2,6372,USM
w10151253_ES,bang,bang,1,1,3,Read,fuzzy,Study1,U,Study Phase2,Recall2,3478,USM
w958722_hnm,bang,bang,1,1,3,Read,fuzzy,Study1,U,Study Phase2,Recall2,17355,USM
10134188andCC,receive,steak,0.142857143,0,3,Read,give,Study1,U,Study Phase2,Recall2,2843,USM
MadisonHodge,take,steak,0.8,1,3,Read Recall,give,Study1,U,Study Phase2,Recall2,5814,USM
MakaylaTemple,take,steak,0.8,1,3,Read Recall,give,Study1,U,Study Phase2,Recall2,2596,USM
w10033523_hp,thanks,steak,0.666666667,0,3,Read,give,Study1,U,Study Phase2,Recall2,1963,USM
w10053729_jjm,take,steak,0.8,1,3,Read,give,Study1,U,Study Phase2,Recall2,3287,USM
w10057028_nfg,,steak,0,0,3,Read,give,Study1,U,Study Phase2,Recall2,1236,USM
w10059334_IMV,steak,steak,1,1,3,Read,give,Study1,U,Study Phase2,Recall2,3148,USM
W10079507_CEE,,steak,0,0,3,Read,give,Study1,U,Study Phase2,Recall2,1672,USM
w10083877_dzw,,steak,0,0,3,Read,give,Study1,U,Study Phase2,Recall2,3843,USM
w10089472,marriage,steak,0.25,0,3,Read,give,Study1,U,Study Phase2,Recall2,5313,USM
w10124974_tcb,hug,steak,0,0,3,Read,give,Study1,U,Study Phase2,Recall2,2365,USM
W10126626SG,take,steak,0.8,1,3,Read,give,Study1,U,Study Phase2,Recall2,2102,USM
w10126773_AT,take,steak,0.8,1,3,Read,give,Study1,U,Study Phase2,Recall2,2260,USM
w10128864,hug,steak,0,0,3,Read,give,Study1,U,Study Phase2,Recall2,4188,USM
w10132763akp,me,steak,0.2,0,3,Read,give,Study1,U,Study Phase2,Recall2,36537,USM
w10133025_mjc,steak,steak,1,1,3,Read,give,Study1,U,Study Phase2,Recall2,11685,USM
w10135981JZ,take,steak,0.8,1,3,Read,give,Study1,U,Study Phase2,Recall2,4235,USM
w10140814DO,take,steak,0.8,1,3,Read,give,Study1,U,Study Phase2,Recall2,8766,USM
w10148391-Jk,take,steak,0.8,1,3,Read,give,Study1,U,Study Phase2,Recall2,56856,USM
w10151253_ES,take,steak,0.8,1,3,Read,give,Study1,U,Study Phase2,Recall2,3959,USM
w958722_hnm,steak,steak,1,1,3,Read,give,Study1,U,Study Phase2,Recall2,39185,USM
10134188andCC,easy,cotton,0,0,3,Read,hard,Study1,M,Study Phase2,Recall2,6774,USM
MadisonHodge,silk,cotton,0,0,3,Read Recall,hard,Study1,M,Study Phase2,Recall2,5929,USM
MakaylaTemple,cotton,cotton,1,1,3,Read Recall,hard,Study1,M,Study Phase2,Recall2,6985,USM
w10033523_hp,,cotton,0,0,3,Read,hard,Study1,M,Study Phase2,Recall2,1448,USM
w10053729_jjm,rock,cotton,0.333333333,0,3,Read,hard,Study1,M,Study Phase2,Recall2,4518,USM
w10057028_nfg,,cotton,0,0,3,Read,hard,Study1,M,Study Phase2,Recall2,967,USM
w10059334_IMV,tough,cotton,0.333333333,0,3,Read,hard,Study1,M,Study Phase2,Recall2,7134,USM
W10079507_CEE,cotton,cotton,1,1,3,Read,hard,Study1,M,Study Phase2,Recall2,2791,USM
w10083877_dzw,,cotton,0,0,3,Read,hard,Study1,M,Study Phase2,Recall2,6678,USM
w10089472,soft,cotton,0.333333333,0,3,Read,hard,Study1,M,Study Phase2,Recall2,7344,USM
w10124974_tcb,rough,cotton,0.166666667,0,3,Read,hard,Study1,M,Study Phase2,Recall2,3471,USM
W10126626SG,soft,cotton,0.333333333,0,3,Read,hard,Study1,M,Study Phase2,Recall2,2622,USM
w10126773_AT,wax,cotton,0,0,3,Read,hard,Study1,M,Study Phase2,Recall2,5686,USM
w10128864,,cotton,0,0,3,Read,hard,Study1,M,Study Phase2,Recall2,450,USM
w10132763akp,core,cotton,0.333333333,0,3,Read,hard,Study1,M,Study Phase2,Recall2,5232,USM
w10133025_mjc,,cotton,0,0,3,Read,hard,Study1,M,Study Phase2,Recall2,7030,USM
w10135981JZ,soft,cotton,0.333333333,0,3,Read,hard,Study1,M,Study Phase2,Recall2,2462,USM
w10140814DO,soft,cotton,0.333333333,0,3,Read,hard,Study1,M,Study Phase2,Recall2,12901,USM
w10148391-Jk,soft,cotton,0.333333333,0,3,Read,hard,Study1,M,Study Phase2,Recall2,15694,USM
w10151253_ES,cotton,cotton,1,1,3,Read,hard,Study1,M,Study Phase2,Recall2,5779,USM
w958722_hnm,cotton ,cotton,0.857142857,1,3,Read,hard,Study1,M,Study Phase2,Recall2,13257,USM
10134188andCC,fly,wheel,0.2,0,3,Read,horse,Study1,M,Study Phase2,Recall2,3956,USM
MadisonHodge,,wheel,0,0,3,Read Recall,horse,Study1,M,Study Phase2,Recall2,3444,USM
MakaylaTemple,pony,wheel,0,0,3,Read Recall,horse,Study1,M,Study Phase2,Recall2,3184,USM
w10033523_hp,donkey,wheel,0.166666667,0,3,Read,horse,Study1,M,Study Phase2,Recall2,4807,USM
w10053729_jjm,shoe,wheel,0.4,0,3,Read,horse,Study1,M,Study Phase2,Recall2,24662,USM
w10057028_nfg,shoe,wheel,0.4,0,3,Read,horse,Study1,M,Study Phase2,Recall2,4159,USM
w10059334_IMV,wheel,wheel,1,1,3,Read,horse,Study1,M,Study Phase2,Recall2,5355,USM
W10079507_CEE,,wheel,0,0,3,Read,horse,Study1,M,Study Phase2,Recall2,1081,USM
w10083877_dzw,donkey,wheel,0.166666667,0,3,Read,horse,Study1,M,Study Phase2,Recall2,6893,USM
w10089472,herb,wheel,0.4,0,3,Read,horse,Study1,M,Study Phase2,Recall2,3772,USM
w10124974_tcb,mule,wheel,0.4,0,3,Read,horse,Study1,M,Study Phase2,Recall2,2980,USM
W10126626SG,,wheel,0,0,3,Read,horse,Study1,M,Study Phase2,Recall2,2305,USM
w10126773_AT,stall,wheel,0.2,0,3,Read,horse,Study1,M,Study Phase2,Recall2,2318,USM
w10128864,,wheel,0,0,3,Read,horse,Study1,M,Study Phase2,Recall2,993,USM
w10132763akp,cow,wheel,0.2,0,3,Read,horse,Study1,M,Study Phase2,Recall2,4371,USM
w10133025_mjc,,wheel,0,0,3,Read,horse,Study1,M,Study Phase2,Recall2,48,USM
w10135981JZ,mule,wheel,0.4,0,3,Read,horse,Study1,M,Study Phase2,Recall2,3326,USM
w10140814DO,sattle,wheel,0.333333333,0,3,Read,horse,Study1,M,Study Phase2,Recall2,9906,USM
w10148391-Jk,back,wheel,0,0,3,Read,horse,Study1,M,Study Phase2,Recall2,4332,USM
w10151253_ES,ride,wheel,0.2,0,3,Read,horse,Study1,M,Study Phase2,Recall2,10457,USM
w958722_hnm,wheel,wheel,1,1,3,Read,horse,Study1,M,Study Phase2,Recall2,23405,USM
10134188andCC,tooth,clean,0,0,3,Read,hygiene,Study1,F,Study Phase2,Recall2,3594,USM
MadisonHodge,clean,clean,1,1,3,Read Recall,hygiene,Study1,F,Study Phase2,Recall2,4151,USM
MakaylaTemple,clean,clean,1,1,3,Read Recall,hygiene,Study1,F,Study Phase2,Recall2,4116,USM
w10033523_hp,clean,clean,1,1,3,Read,hygiene,Study1,F,Study Phase2,Recall2,2464,USM
w10053729_jjm,clean,clean,1,1,3,Read,hygiene,Study1,F,Study Phase2,Recall2,5959,USM
w10057028_nfg,clean,clean,1,1,3,Read,hygiene,Study1,F,Study Phase2,Recall2,3141,USM
w10059334_IMV,clean,clean,1,1,3,Read,hygiene,Study1,F,Study Phase2,Recall2,5415,USM
W10079507_CEE,clean,clean,1,1,3,Read,hygiene,Study1,F,Study Phase2,Recall2,1816,USM
w10083877_dzw,clean,clean,1,1,3,Read,hygiene,Study1,F,Study Phase2,Recall2,4727,USM
w10089472,clean,clean,1,1,3,Read,hygiene,Study1,F,Study Phase2,Recall2,1914,USM
w10124974_tcb,toothbrush,clean,0,0,3,Read,hygiene,Study1,F,Study Phase2,Recall2,5446,USM
W10126626SG,clean,clean,1,1,3,Read,hygiene,Study1,F,Study Phase2,Recall2,2326,USM
w10126773_AT,clean,clean,1,1,3,Read,hygiene,Study1,F,Study Phase2,Recall2,2061,USM
w10128864,,clean,0,0,3,Read,hygiene,Study1,F,Study Phase2,Recall2,337,USM
w10132763akp,clean,clean,1,1,3,Read,hygiene,Study1,F,Study Phase2,Recall2,3715,USM
w10133025_mjc,clean,clean,1,1,3,Read,hygiene,Study1,F,Study Phase2,Recall2,4267,USM
w10135981JZ,clean,clean,1,1,3,Read,hygiene,Study1,F,Study Phase2,Recall2,2524,USM
w10140814DO,clean,clean,1,1,3,Read,hygiene,Study1,F,Study Phase2,Recall2,8642,USM
w10148391-Jk,clean ,clean,0.833333333,1,3,Read,hygiene,Study1,F,Study Phase2,Recall2,3278,USM
w10151253_ES,clean,clean,1,1,3,Read,hygiene,Study1,F,Study Phase2,Recall2,10881,USM
w958722_hnm,clean,clean,1,1,3,Read,hygiene,Study1,F,Study Phase2,Recall2,11976,USM
10134188andCC,wiggle,rod,0,0,3,Read,keys,Study1,U,Study Phase2,Recall2,4316,USM
MadisonHodge,car,rod,0.333333333,0,3,Read Recall,keys,Study1,U,Study Phase2,Recall2,3519,USM
MakaylaTemple,car,rod,0.333333333,0,3,Read Recall,keys,Study1,U,Study Phase2,Recall2,2601,USM
w10033523_hp,,rod,0,0,3,Read,keys,Study1,U,Study Phase2,Recall2,4149,USM
w10053729_jjm,ring,rod,0.25,0,3,Read,keys,Study1,U,Study Phase2,Recall2,60865,USM
w10057028_nfg,meat,rod,0,0,3,Read,keys,Study1,U,Study Phase2,Recall2,4159,USM
w10059334_IMV,door,rod,0.75,1,3,Read,keys,Study1,U,Study Phase2,Recall2,14633,USM
W10079507_CEE,,rod,0,0,3,Read,keys,Study1,U,Study Phase2,Recall2,2062,USM
w10083877_dzw,meat,rod,0,0,3,Read,keys,Study1,U,Study Phase2,Recall2,5257,USM
w10089472,car,rod,0.333333333,0,3,Read,keys,Study1,U,Study Phase2,Recall2,3636,USM
w10124974_tcb,gold,rod,0.5,0,3,Read,keys,Study1,U,Study Phase2,Recall2,2637,USM
W10126626SG,rod,rod,1,1,3,Read,keys,Study1,U,Study Phase2,Recall2,1664,USM
w10126773_AT,car,rod,0.333333333,0,3,Read,keys,Study1,U,Study Phase2,Recall2,3969,USM
w10128864,,rod,0,0,3,Read,keys,Study1,U,Study Phase2,Recall2,3394,USM
w10132763akp,key,rod,0,0,3,Read,keys,Study1,U,Study Phase2,Recall2,4201,USM
w10133025_mjc,rod,rod,1,1,3,Read,keys,Study1,U,Study Phase2,Recall2,41274,USM
w10135981JZ,,rod,0,0,3,Read,keys,Study1,U,Study Phase2,Recall2,1405,USM
w10140814DO,unlock,rod,0.166666667,0,3,Read,keys,Study1,U,Study Phase2,Recall2,17793,USM
w10148391-Jk,jingle ,rod,0,0,3,Read,keys,Study1,U,Study Phase2,Recall2,4439,USM
w10151253_ES,meat,rod,0,0,3,Read,keys,Study1,U,Study Phase2,Recall2,7517,USM
w958722_hnm,rod,rod,1,1,3,Read,keys,Study1,U,Study Phase2,Recall2,6246,USM
10134188andCC,stripes,stripes,1,1,3,Read,lion,Study1,M,Study Phase2,Recall2,2564,USM
MadisonHodge,stripes,stripes,1,1,3,Read Recall,lion,Study1,M,Study Phase2,Recall2,7194,USM
MakaylaTemple,cat,stripes,0.142857143,0,3,Read Recall,lion,Study1,M,Study Phase2,Recall2,2341,USM
w10033523_hp,fur,stripes,0.142857143,0,3,Read,lion,Study1,M,Study Phase2,Recall2,3105,USM
w10053729_jjm,tiger,stripes,0.571428571,0,3,Read,lion,Study1,M,Study Phase2,Recall2,4044,USM
w10057028_nfg,stripes,stripes,1,1,3,Read,lion,Study1,M,Study Phase2,Recall2,2741,USM
w10059334_IMV,king,stripes,0.142857143,0,3,Read,lion,Study1,M,Study Phase2,Recall2,10329,USM
W10079507_CEE,stripes,stripes,1,1,3,Read,lion,Study1,M,Study Phase2,Recall2,2736,USM
w10083877_dzw,stripes,stripes,1,1,3,Read,lion,Study1,M,Study Phase2,Recall2,4886,USM
w10089472,trees,stripes,0.571428571,0,3,Read,lion,Study1,M,Study Phase2,Recall2,2293,USM
w10124974_tcb,king,stripes,0.142857143,0,3,Read,lion,Study1,M,Study Phase2,Recall2,2631,USM
W10126626SG,cub,stripes,0,0,3,Read,lion,Study1,M,Study Phase2,Recall2,5732,USM
w10126773_AT,mane,stripes,0.142857143,0,3,Read,lion,Study1,M,Study Phase2,Recall2,5946,USM
w10128864,,stripes,0,0,3,Read,lion,Study1,M,Study Phase2,Recall2,537,USM
w10132763akp,mane,stripes,0.142857143,0,3,Read,lion,Study1,M,Study Phase2,Recall2,3616,USM
w10133025_mjc,tigers,stripes,0.714285714,0,3,Read,lion,Study1,M,Study Phase2,Recall2,4642,USM
w10135981JZ,stripe,stripes,0.857142857,1,3,Read,lion,Study1,M,Study Phase2,Recall2,2735,USM
w10140814DO,stripes,stripes,1,1,3,Read,lion,Study1,M,Study Phase2,Recall2,2477,USM
w10148391-Jk,stripes,stripes,1,1,3,Read,lion,Study1,M,Study Phase2,Recall2,5166,USM
w10151253_ES,stripes,stripes,1,1,3,Read,lion,Study1,M,Study Phase2,Recall2,4679,USM
w958722_hnm,stripes,stripes,1,1,3,Read,lion,Study1,M,Study Phase2,Recall2,5390,USM
10134188andCC,ear,fiction,0,0,3,Read,listen,Study1,U,Study Phase2,Recall2,3220,USM
MadisonHodge,talk,fiction,0.142857143,0,3,Read Recall,listen,Study1,U,Study Phase2,Recall2,3926,USM
MakaylaTemple,,fiction,0,0,3,Read Recall,listen,Study1,U,Study Phase2,Recall2,4927,USM
w10033523_hp,hear,fiction,0,0,3,Read,listen,Study1,U,Study Phase2,Recall2,4035,USM
w10053729_jjm,hear,fiction,0,0,3,Read,listen,Study1,U,Study Phase2,Recall2,4269,USM
w10057028_nfg,,fiction,0,0,3,Read,listen,Study1,U,Study Phase2,Recall2,1365,USM
w10059334_IMV,music,fiction,0.285714286,0,3,Read,listen,Study1,U,Study Phase2,Recall2,4908,USM
W10079507_CEE,,fiction,0,0,3,Read,listen,Study1,U,Study Phase2,Recall2,945,USM
w10083877_dzw,,fiction,0,0,3,Read,listen,Study1,U,Study Phase2,Recall2,5576,USM
w10089472,yes,fiction,0,0,3,Read,listen,Study1,U,Study Phase2,Recall2,4001,USM
w10124974_tcb,now,fiction,0.285714286,0,3,Read,listen,Study1,U,Study Phase2,Recall2,1957,USM
W10126626SG,hear,fiction,0,0,3,Read,listen,Study1,U,Study Phase2,Recall2,3854,USM
w10126773_AT,hear,fiction,0,0,3,Read,listen,Study1,U,Study Phase2,Recall2,1748,USM
w10128864,,fiction,0,0,3,Read,listen,Study1,U,Study Phase2,Recall2,1165,USM
w10132763akp,sir,fiction,0.142857143,0,3,Read,listen,Study1,U,Study Phase2,Recall2,8070,USM
w10133025_mjc,,fiction,0,0,3,Read,listen,Study1,U,Study Phase2,Recall2,4645,USM
w10135981JZ,speak,fiction,0,0,3,Read,listen,Study1,U,Study Phase2,Recall2,4971,USM
w10140814DO,talk,fiction,0.142857143,0,3,Read,listen,Study1,U,Study Phase2,Recall2,13229,USM
w10148391-Jk,talk,fiction,0.142857143,0,3,Read,listen,Study1,U,Study Phase2,Recall2,3999,USM
w10151253_ES,ignore,fiction,0.428571429,0,3,Read,listen,Study1,U,Study Phase2,Recall2,11047,USM
w958722_hnm,fiction ,fiction,0.875,1,3,Read,listen,Study1,U,Study Phase2,Recall2,7588,USM
10134188andCC,puppies,trash,0.142857143,0,3,Read,litter,Study1,F,Study Phase2,Recall2,5398,USM
MadisonHodge,trash,trash,1,1,3,Read Recall,litter,Study1,F,Study Phase2,Recall2,16500,USM
MakaylaTemple,box,trash,0,0,3,Read Recall,litter,Study1,F,Study Phase2,Recall2,2113,USM
w10033523_hp,cats,trash,0.6,0,3,Read,litter,Study1,F,Study Phase2,Recall2,2236,USM
w10053729_jjm,dog,trash,0,0,3,Read,litter,Study1,F,Study Phase2,Recall2,54910,USM
w10057028_nfg,trash,trash,1,1,3,Read,litter,Study1,F,Study Phase2,Recall2,2644,USM
w10059334_IMV,box,trash,0,0,3,Read,litter,Study1,F,Study Phase2,Recall2,3497,USM
W10079507_CEE,trash,trash,1,1,3,Read,litter,Study1,F,Study Phase2,Recall2,1861,USM
