"Username","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Answer","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Stimuli.Value","Procedure.Item","Procedure.Trial.Type","Procedure.Shuffle","Procedure.","Response.RT","Response.Response","Response.JOL"
"5f3b4854ac7ac783ce22070e",5,"Read Recog","STRETCH","CLOTH","Study1","U",37,14,"Study","Study Phase","",679,"",NA
"5f3b4854ac7ac783ce22070e",5,"Read Recog","TEMPERATURE","MORNING","Study1","U",48,19,"Study","Study Phase","",2250,"",NA
"5f3b4854ac7ac783ce22070e",5,"Read Recog","CIRCLE","DANCE","Study1","M",13,23,"Study","Study Phase","",2463,"",NA
"5f3b4854ac7ac783ce22070e",5,"Read Recog","SWAN","BIRD","Study1","F",26,50,"Study","Study Phase","",1171,"",NA
"5f3b4854ac7ac783ce22070e",5,"Read Recog","ORCHID","FLOWER","Study1","F",34,25,"Study","Study Phase","",1152,"",NA
"5f3b4854ac7ac783ce22070e",5,"Read Recog","CEILING","CARPET","Study1","M",15,17,"Study","Study Phase","",846,"",NA
"5f3b4854ac7ac783ce22070e",5,"Read Recog","WORD","SENTENCE","Study1","F",27,48,"Study","Study Phase","",1568,"",NA
"5f3b4854ac7ac783ce22070e",5,"Read Recog","CRY","BOTTLE","Study1","M",16,9,"Study","Study Phase","",1244,"",NA
"5f3b4854ac7ac783ce22070e",5,"Read Recog","TOOTH","HAIR","Study1","M",19,40,"Study","Study Phase","",1068,"",NA
"5f3b4854ac7ac783ce22070e",5,"Read Recog","CAKE","HAND","Study1","U",49,18,"Study","Study Phase","",2275,"",NA
"5f3b4854ac7ac783ce22070e",5,"Read Recog","TREE","SYRUP","Study1","M",11,34,"Study","Study Phase","",725,"",NA
"5f3b4854ac7ac783ce22070e",5,"Read Recog","DAY","DARK","Study1","M",18,26,"Study","Study Phase","",1996,"",NA
"5f3b4854ac7ac783ce22070e",5,"Read Recog","GIVE","STEAK","Study1","U",38,47,"Study","Study Phase","",1852,"",NA
"5f3b4854ac7ac783ce22070e",5,"Read Recog","KEYS","ROD","Study1","U",45,24,"Study","Study Phase","",1678,"",NA
"5f3b4854ac7ac783ce22070e",5,"Read Recog","CREDIT","CARD","Study1","F",33,22,"Study","Study Phase","",1360,"",NA
"5f3b4854ac7ac783ce22070e",5,"Read Recog","CRACKLE","ELECTION","Study1","U",39,46,"Study","Study Phase","",1481,"",NA
"5f3b4854ac7ac783ce22070e",5,"Read Recog","HORSE","WHEEL","Study1","M",14,39,"Study","Study Phase","",426,"",NA
"5f3b4854ac7ac783ce22070e",5,"Read Recog","WAR","QUIET","Study1","M",8,15,"Study","Study Phase","",1600,"",NA
"5f3b4854ac7ac783ce22070e",5,"Read Recog","SHELL","SHAKE","Study1","U",43,36,"Study","Study Phase","",1835,"",NA
"5f3b4854ac7ac783ce22070e",5,"Read Recog","VEHICLE","CHARM","Study1","U",40,33,"Study","Study Phase","",4437,"",NA
"5f3b4854ac7ac783ce22070e",5,"Read Recog","SCALP","HEAD","Study1","F",23,16,"Study","Study Phase","",2624,"",NA
"5f3b4854ac7ac783ce22070e",5,"Read Recog","LION","STRIPES","Study1","M",6,8,"Study","Study Phase","",3016,"",NA
"5f3b4854ac7ac783ce22070e",5,"Read Recog","MIRROR","MAROON","Study1","U",36,41,"Study","Study Phase","",2636,"",NA
"5f3b4854ac7ac783ce22070e",5,"Read Recog","MULE","DONKEY","Study1","F",30,35,"Study","Study Phase","",3641,"",NA
"5f3b4854ac7ac783ce22070e",5,"Read Recog","TUNA","FISH","Study1","F",35,27,"Study","Study Phase","",1919,"",NA
"5f3b4854ac7ac783ce22070e",5,"Read Recog","LITTER","TRASH","Study1","F",21,38,"Study","Study Phase","",9148,"",NA
"5f3b4854ac7ac783ce22070e",5,"Read Recog","WAGE","MONEY","Study1","F",22,10,"Study","Study Phase","",5384,"",NA
"5f3b4854ac7ac783ce22070e",5,"Read Recog","LISTEN","FICTION","Study1","U",44,30,"Study","Study Phase","",1538,"",NA
"5f3b4854ac7ac783ce22070e",5,"Read Recog","AFFECTION","LOVE","Study1","F",31,29,"Study","Study Phase","",1435,"",NA
"5f3b4854ac7ac783ce22070e",5,"Read Recog","MAZE","PHONE","Study1","U",42,37,"Study","Study Phase","",2875,"",NA
"5f3b4854ac7ac783ce22070e",5,"Read Recog","MULE","DONKEY","Study1","F",24,45,"Study","Study Phase","",4096,"",NA
"5f3b4854ac7ac783ce22070e",5,"Read Recog","ROOT","PLANT","Study1","F",25,7,"Study","Study Phase","",2918,"",NA
"5f3b4854ac7ac783ce22070e",5,"Read Recog","BIRTHDAY","PIE","Study1","M",9,49,"Study","Study Phase","",2456,"",NA
"5f3b4854ac7ac783ce22070e",5,"Read Recog","BEACH","BOX","Study1","M",7,12,"Study","Study Phase","",2158,"",NA
"5f3b4854ac7ac783ce22070e",5,"Read Recog","SIGN","TICK","Study1","U",47,11,"Study","Study Phase","",2348,"",NA
"5f3b4854ac7ac783ce22070e",5,"Read Recog","FUZZY","BANG","Study1","U",50,20,"Study","Study Phase","",3544,"",NA
"5f57be602095072bb238a7ab",7,"Read Recog","SCHOOL","STOP","Study2","M",7,10,"Study","Study Phase","",782,"",NA
"5f57be602095072bb238a7ab",7,"Read Recog","SUMMER","SNOW","Study2","M",6,49,"Study","Study Phase","",815,"",NA
"5f57be602095072bb238a7ab",7,"Read Recog","MIRROR","CHILDREN","Study2","U",49,37,"Study","Study Phase","",1112,"",NA
"5f57be602095072bb238a7ab",7,"Read Recog","REALITY","ISLAND","Study2","M",9,48,"Study","Study Phase","",958,"",NA
"5f57be602095072bb238a7ab",7,"Read Recog","PUSH","CLUTTER","Study2","U",41,20,"Study","Study Phase","",960,"",NA
"5f57be602095072bb238a7ab",7,"Read Recog","KING","VASE","Study2","U",36,34,"Study","Study Phase","",927,"",NA
"5f57be602095072bb238a7ab",7,"Read Recog","VALLEY","PEAK","Study2","M",18,13,"Study","Study Phase","",849,"",NA
"5f57be602095072bb238a7ab",7,"Read Recog","CACTUS","PLANT","Study2","F",21,21,"Study","Study Phase","",786,"",NA
"5f57be602095072bb238a7ab",7,"Read Recog","LEASE","TOIL","Study2","U",46,30,"Study","Study Phase","",753,"",NA
"5f57be602095072bb238a7ab",7,"Read Recog","DEATH","BUSINESS","Study2","U",44,32,"Study","Study Phase","",779,"",NA
"5f57be602095072bb238a7ab",7,"Read Recog","SUGAR","RIDDLE","Study2","U",40,28,"Study","Study Phase","",1327,"",NA
"5f57be602095072bb238a7ab",7,"Read Recog","SICK","HIDE","Study2","U",45,16,"Study","Study Phase","",914,"",NA
"5f57be602095072bb238a7ab",7,"Read Recog","RAZOR","MUSCLE","Study2","M",20,39,"Study","Study Phase","",950,"",NA
"5f57be602095072bb238a7ab",7,"Read Recog","HORNET","STING","Study2","F",30,50,"Study","Study Phase","",1184,"",NA
"5f57be602095072bb238a7ab",7,"Read Recog","EYES","SMELL","Study2","M",10,24,"Study","Study Phase","",820,"",NA
"5f57be602095072bb238a7ab",7,"Read Recog","CASH","LEG","Study2","U",50,51,"Study","Study Phase","",1261,"",NA
"5f57be602095072bb238a7ab",7,"Read Recog","FEUD","FIGHT","Study2","F",31,17,"Study","Study Phase","",1053,"",NA
"5f57be602095072bb238a7ab",7,"Read Recog","DIETARY","SACK","Study2","U",42,23,"Study","Study Phase","",897,"",NA
"5f57be602095072bb238a7ab",7,"Read Recog","WINDOW","KNOB","Study2","M",19,45,"Study","Study Phase","",1270,"",NA
"5f57be602095072bb238a7ab",7,"Read Recog","CHERRY","RED","Study2","F",25,38,"Study","Study Phase","",769,"",NA
"5f57be602095072bb238a7ab",7,"Read Recog","TRAP","CAVE","Study2","M",15,44,"Study","Study Phase","",839,"",NA
"5f57be602095072bb238a7ab",7,"Read Recog","WASP","BUG","Study2","F",34,25,"Study","Study Phase","",782,"",NA
"5f57be602095072bb238a7ab",7,"Read Recog","CHOP","CUT","Study2","F",22,9,"Study","Study Phase","",846,"",NA
"5f57be602095072bb238a7ab",7,"Read Recog","BLAZE","FIRE","Study2","F",26,26,"Study","Study Phase","",836,"",NA
"5f57be602095072bb238a7ab",7,"Read Recog","INCENSE","SMELL","Study2","F",28,7,"Study","Study Phase","",749,"",NA
"5f57be602095072bb238a7ab",7,"Read Recog","RAKE","SEED","Study2","M",14,40,"Study","Study Phase","",913,"",NA
"5f57be602095072bb238a7ab",7,"Read Recog","ART","WOLF","Study2","U",38,18,"Study","Study Phase","",828,"",NA
"5f57be602095072bb238a7ab",7,"Read Recog","BRIDGE","WATER","Study2","F",35,41,"Study","Study Phase","",1162,"",NA
"5f57be602095072bb238a7ab",7,"Read Recog","OVEN","BASKET","Study2","M",16,22,"Study","Study Phase","",640,"",NA
"5f57be602095072bb238a7ab",7,"Read Recog","BOTH","OUNCE","Study2","U",47,19,"Study","Study Phase","",1505,"",NA
"5f57be602095072bb238a7ab",7,"Read Recog","LEAGUE","BASEBALL","Study2","F",29,35,"Study","Study Phase","",781,"",NA
"5f57be602095072bb238a7ab",7,"Read Recog","CHISEL","HAMMER","Study2","F",23,12,"Study","Study Phase","",874,"",NA
"5f57be602095072bb238a7ab",7,"Read Recog","HERD","COW","Study2","F",33,42,"Study","Study Phase","",571,"",NA
"5f57be602095072bb238a7ab",7,"Read Recog","CHILL","COLD","Study2","F",32,14,"Study","Study Phase","",477,"",NA
"5f57be602095072bb238a7ab",7,"Read Recog","NURSE","LAWYER","Study2","M",11,27,"Study","Study Phase","",525,"",NA
"5f57be602095072bb238a7ab",7,"Read Recog","GRILL","THIGH","Study2","M",17,29,"Study","Study Phase","",597,"",NA
"5f57be602095072bb238a7ab",7,"Read Recog","ATTIRE","CLOTHES","Study2","F",24,47,"Study","Study Phase","",624,"",NA
"5f57be602095072bb238a7ab",7,"Read Recog","HAPPY","CAR","Study2","U",37,31,"Study","Study Phase","",553,"",NA
"5f57be602095072bb238a7ab",7,"Read Recog","STRONG","ACCIDENT","Study2","U",39,11,"Study","Study Phase","",505,"",NA
"5f57be602095072bb238a7ab",7,"Read Recog","HEAVY","FEATHER","Study2","M",13,46,"Study","Study Phase","",515,"",NA
"5f57be602095072bb238a7ab",7,"Read Recog","SOAP","DRINK","Study2","M",12,15,"Study","Study Phase","",535,"",NA
"5f57be602095072bb238a7ab",7,"Read Recog","PANTS","COLLAR","Study2","M",8,43,"Study","Study Phase","",684,"",NA
"5f57be602095072bb238a7ab",7,"Read Recog","ARTERY","BRONZE","Study2","U",48,8,"Study","Study Phase","",450,"",NA
"5f57be602095072bb238a7ab",7,"Read Recog","DOCUMENT","PAPER","Study2","F",27,33,"Study","Study Phase","",775,"",NA
"5f57be602095072bb238a7ab",7,"Read Recog","BENCH","HORN","Study2","U",43,36,"Study","Study Phase","",552,"",NA
"5fc97909520cd94a49b6b870",5,"Read Recog","ROOT","PLANT","Study1","F",25,41,"Study","Study Phase","",989,"",NA
"5fc97909520cd94a49b6b870",5,"Read Recog","MAZE","PHONE","Study1","U",42,38,"Study","Study Phase","",1549,"",NA
"5fc97909520cd94a49b6b870",5,"Read Recog","MULE","DONKEY","Study1","F",24,45,"Study","Study Phase","",1081,"",NA
"5fc97909520cd94a49b6b870",5,"Read Recog","CRACKLE","ELECTION","Study1","U",39,16,"Study","Study Phase","",1657,"",NA
"5fc97909520cd94a49b6b870",5,"Read Recog","WAGE","MONEY","Study1","F",22,28,"Study","Study Phase","",986,"",NA
"5fc97909520cd94a49b6b870",5,"Read Recog","STRETCH","CLOTH","Study1","U",37,30,"Study","Study Phase","",1444,"",NA
"5fc97909520cd94a49b6b870",5,"Read Recog","BEACH","BOX","Study1","M",7,11,"Study","Study Phase","",1181,"",NA
"5fc97909520cd94a49b6b870",5,"Read Recog","ORCHID","FLOWER","Study1","F",34,29,"Study","Study Phase","",1144,"",NA
"5fc97909520cd94a49b6b870",5,"Read Recog","WEDDING","FINGER","Study1","M",17,33,"Study","Study Phase","",1237,"",NA
"5fc97909520cd94a49b6b870",5,"Read Recog","NAP","SLEEP","Study1","F",29,8,"Study","Study Phase","",881,"",NA
"5fc97909520cd94a49b6b870",5,"Read Recog","CEILING","CARPET","Study1","M",15,22,"Study","Study Phase","",1981,"",NA
"5fc97909520cd94a49b6b870",5,"Read Recog","SOON","BELT","Study1","U",46,12,"Study","Study Phase","",1874,"",NA
"5fc97909520cd94a49b6b870",5,"Read Recog","LISTEN","FICTION","Study1","U",44,20,"Study","Study Phase","",2015,"",NA
"5fc97909520cd94a49b6b870",5,"Read Recog","GIVE","STEAK","Study1","U",38,10,"Study","Study Phase","",1586,"",NA
"5fc97909520cd94a49b6b870",5,"Read Recog","TUNA","FISH","Study1","F",35,43,"Study","Study Phase","",853,"",NA
"5fc97909520cd94a49b6b870",5,"Read Recog","SWAN","BIRD","Study1","F",26,48,"Study","Study Phase","",1157,"",NA
"5fc97909520cd94a49b6b870",5,"Read Recog","KEYS","ROD","Study1","U",45,50,"Study","Study Phase","",1341,"",NA
"5fc97909520cd94a49b6b870",5,"Read Recog","CIRCLE","DANCE","Study1","M",13,39,"Study","Study Phase","",1404,"",NA
"5fc97909520cd94a49b6b870",5,"Read Recog","CREDIT","CARD","Study1","F",33,27,"Study","Study Phase","",1033,"",NA
"5fc97909520cd94a49b6b870",5,"Read Recog","TOOTH","HAIR","Study1","M",19,35,"Study","Study Phase","",1130,"",NA
"5fc97909520cd94a49b6b870",5,"Read Recog","MIRROR","MAROON","Study1","U",36,21,"Study","Study Phase","",1302,"",NA
"5fc97909520cd94a49b6b870",5,"Read Recog","BIRTHDAY","PIE","Study1","M",9,51,"Study","Study Phase","",884,"",NA
"5fc97909520cd94a49b6b870",5,"Read Recog","SCALP","HEAD","Study1","F",23,47,"Study","Study Phase","",1094,"",NA
"5fc97909520cd94a49b6b870",5,"Read Recog","CRY","BOTTLE","Study1","M",16,40,"Study","Study Phase","",1167,"",NA
"5fc97909520cd94a49b6b870",5,"Read Recog","HARD","COTTON","Study1","M",20,15,"Study","Study Phase","",1054,"",NA
"5fc97909520cd94a49b6b870",5,"Read Recog","DAY","DARK","Study1","M",18,46,"Study","Study Phase","",1775,"",NA
"5fc97909520cd94a49b6b870",5,"Read Recog","BAT","BOUNCE","Study1","M",12,32,"Study","Study Phase","",1326,"",NA
"5fc97909520cd94a49b6b870",5,"Read Recog","CAKE","HAND","Study1","U",49,34,"Study","Study Phase","",1612,"",NA
"5fc97909520cd94a49b6b870",5,"Read Recog","LION","STRIPES","Study1","M",6,19,"Study","Study Phase","",1268,"",NA
"5fc97909520cd94a49b6b870",5,"Read Recog","SIP","DRINK","Study1","F",32,31,"Study","Study Phase","",1291,"",NA
"5fc97909520cd94a49b6b870",5,"Read Recog","WAR","QUIET","Study1","M",8,9,"Study","Study Phase","",817,"",NA
"5fc97909520cd94a49b6b870",5,"Read Recog","LITTER","TRASH","Study1","F",21,26,"Study","Study Phase","",948,"",NA
"5fc97909520cd94a49b6b870",5,"Read Recog","TEMPERATURE","MORNING","Study1","U",48,13,"Study","Study Phase","",1232,"",NA
"5fc97909520cd94a49b6b870",5,"Read Recog","FUZZY","BANG","Study1","U",50,7,"Study","Study Phase","",1048,"",NA
"5fc97909520cd94a49b6b870",5,"Read Recog","MULE","DONKEY","Study1","F",30,42,"Study","Study Phase","",1483,"",NA
"5fc97909520cd94a49b6b870",5,"Read Recog","HORSE","WHEEL","Study1","M",14,37,"Study","Study Phase","",1770,"",NA
"5fc97909520cd94a49b6b870",5,"Read Recog","SHELL","SHAKE","Study1","U",43,23,"Study","Study Phase","",1788,"",NA
"5fc97909520cd94a49b6b870",5,"Read Recog","AFFECTION","LOVE","Study1","F",31,36,"Study","Study Phase","",735,"",NA
"5fc97909520cd94a49b6b870",5,"Read Recog","ROUGH","SILK","Study1","M",10,49,"Study","Study Phase","",686,"",NA
"5fc97909520cd94a49b6b870",5,"Read Recog","TREE","SYRUP","Study1","M",11,17,"Study","Study Phase","",677,"",NA
"5fc97909520cd94a49b6b870",5,"Read Recog","VEHICLE","CHARM","Study1","U",40,25,"Study","Study Phase","",809,"",NA
"5fc97909520cd94a49b6b870",5,"Read Recog","HYGIENE","CLEAN","Study1","F",28,44,"Study","Study Phase","",756,"",NA
"5fc97909520cd94a49b6b870",5,"Read Recog","WORD","SENTENCE","Study1","F",27,24,"Study","Study Phase","",571,"",NA
"5fc97909520cd94a49b6b870",5,"Read Recog","MEAT","KEYS","Study1","U",41,18,"Study","Study Phase","",755,"",NA
"5fc97909520cd94a49b6b870",5,"Read Recog","SIGN","TICK","Study1","U",47,14,"Study","Study Phase","",646,"",NA
"6012ed349807110d8eb941a6",5,"Read Recog","TUNA","FISH","Study1","F",35,14,"Study","Study Phase","",1016,"",NA
"6012ed349807110d8eb941a6",5,"Read Recog","WAR","QUIET","Study1","M",8,12,"Study","Study Phase","",1679,"",NA
"6012ed349807110d8eb941a6",5,"Read Recog","SWAN","BIRD","Study1","F",26,21,"Study","Study Phase","",1652,"",NA
"6012ed349807110d8eb941a6",5,"Read Recog","SOON","BELT","Study1","U",46,32,"Study","Study Phase","",3014,"",NA
"6012ed349807110d8eb941a6",5,"Read Recog","AFFECTION","LOVE","Study1","F",31,38,"Study","Study Phase","",1351,"",NA
"6012ed349807110d8eb941a6",5,"Read Recog","VEHICLE","CHARM","Study1","U",40,8,"Study","Study Phase","",3247,"",NA
"6012ed349807110d8eb941a6",5,"Read Recog","MEAT","KEYS","Study1","U",41,41,"Study","Study Phase","",1423,"",NA
"6012ed349807110d8eb941a6",5,"Read Recog","TOOTH","HAIR","Study1","M",19,10,"Study","Study Phase","",1063,"",NA
"6012ed349807110d8eb941a6",5,"Read Recog","MULE","DONKEY","Study1","F",30,19,"Study","Study Phase","",1960,"",NA
"6012ed349807110d8eb941a6",5,"Read Recog","CRY","BOTTLE","Study1","M",16,28,"Study","Study Phase","",3511,"",NA
"6012ed349807110d8eb941a6",5,"Read Recog","BEACH","BOX","Study1","M",7,35,"Study","Study Phase","",1121,"",NA
"6012ed349807110d8eb941a6",5,"Read Recog","ROOT","PLANT","Study1","F",25,45,"Study","Study Phase","",1684,"",NA
"6012ed349807110d8eb941a6",5,"Read Recog","HARD","COTTON","Study1","M",20,51,"Study","Study Phase","",2829,"",NA
"6012ed349807110d8eb941a6",5,"Read Recog","MAZE","PHONE","Study1","U",42,46,"Study","Study Phase","",1619,"",NA
"6012ed349807110d8eb941a6",5,"Read Recog","DAY","DARK","Study1","M",18,22,"Study","Study Phase","",2047,"",NA
"6012ed349807110d8eb941a6",5,"Read Recog","CAKE","HAND","Study1","U",49,50,"Study","Study Phase","",2082,"",NA
"6012ed349807110d8eb941a6",5,"Read Recog","WORD","SENTENCE","Study1","F",27,17,"Study","Study Phase","",1551,"",NA
"6012ed349807110d8eb941a6",5,"Read Recog","NAP","SLEEP","Study1","F",29,42,"Study","Study Phase","",1179,"",NA
"6012ed349807110d8eb941a6",5,"Read Recog","MULE","DONKEY","Study1","F",24,25,"Study","Study Phase","",3679,"",NA
"6012ed349807110d8eb941a6",5,"Read Recog","SHELL","SHAKE","Study1","U",43,24,"Study","Study Phase","",5308,"",NA
"6012ed349807110d8eb941a6",5,"Read Recog","TEMPERATURE","MORNING","Study1","U",48,16,"Study","Study Phase","",1529,"",NA
"6012ed349807110d8eb941a6",5,"Read Recog","FUZZY","BANG","Study1","U",50,49,"Study","Study Phase","",1856,"",NA
"6012ed349807110d8eb941a6",5,"Read Recog","ROUGH","SILK","Study1","M",10,31,"Study","Study Phase","",2987,"",NA
"6012ed349807110d8eb941a6",5,"Read Recog","MIRROR","MAROON","Study1","U",36,47,"Study","Study Phase","",3533,"",NA
"6012ed349807110d8eb941a6",5,"Read Recog","HYGIENE","CLEAN","Study1","F",28,23,"Study","Study Phase","",2032,"",NA
"6012ed349807110d8eb941a6",5,"Read Recog","CIRCLE","DANCE","Study1","M",13,15,"Study","Study Phase","",1248,"",NA
"6012ed349807110d8eb941a6",5,"Read Recog","LITTER","TRASH","Study1","F",21,26,"Study","Study Phase","",1293,"",NA
"6012ed349807110d8eb941a6",5,"Read Recog","CEILING","CARPET","Study1","M",15,33,"Study","Study Phase","",3142,"",NA
"6012ed349807110d8eb941a6",5,"Read Recog","KEYS","ROD","Study1","U",45,9,"Study","Study Phase","",2851,"",NA
"6012ed349807110d8eb941a6",5,"Read Recog","HORSE","WHEEL","Study1","M",14,29,"Study","Study Phase","",2844,"",NA
"6012ed349807110d8eb941a6",5,"Read Recog","ORCHID","FLOWER","Study1","F",34,13,"Study","Study Phase","",2942,"",NA
"6012ed349807110d8eb941a6",5,"Read Recog","BAT","BOUNCE","Study1","M",12,7,"Study","Study Phase","",1013,"",NA
"6012ed349807110d8eb941a6",5,"Read Recog","SIP","DRINK","Study1","F",32,11,"Study","Study Phase","",1423,"",NA
"6012ed349807110d8eb941a6",5,"Read Recog","BIRTHDAY","PIE","Study1","M",9,30,"Study","Study Phase","",1240,"",NA
"6012ed349807110d8eb941a6",5,"Read Recog","WEDDING","FINGER","Study1","M",17,44,"Study","Study Phase","",1218,"",NA
"6012ed349807110d8eb941a6",5,"Read Recog","SCALP","HEAD","Study1","F",23,20,"Study","Study Phase","",1348,"",NA
"6012ed349807110d8eb941a6",5,"Read Recog","SIGN","TICK","Study1","U",47,36,"Study","Study Phase","",1322,"",NA
"6012ed349807110d8eb941a6",5,"Read Recog","CREDIT","CARD","Study1","F",33,37,"Study","Study Phase","",1622,"",NA
"6012ed349807110d8eb941a6",5,"Read Recog","GIVE","STEAK","Study1","U",38,34,"Study","Study Phase","",957,"",NA
"6012ed349807110d8eb941a6",5,"Read Recog","TREE","SYRUP","Study1","M",11,27,"Study","Study Phase","",996,"",NA
"6012ed349807110d8eb941a6",5,"Read Recog","WAGE","MONEY","Study1","F",22,18,"Study","Study Phase","",1504,"",NA
"6012ed349807110d8eb941a6",5,"Read Recog","STRETCH","CLOTH","Study1","U",37,40,"Study","Study Phase","",1758,"",NA
"6012ed349807110d8eb941a6",5,"Read Recog","LION","STRIPES","Study1","M",6,39,"Study","Study Phase","",935,"",NA
"6012ed349807110d8eb941a6",5,"Read Recog","LISTEN","FICTION","Study1","U",44,43,"Study","Study Phase","",1129,"",NA
"6012ed349807110d8eb941a6",5,"Read Recog","CRACKLE","ELECTION","Study1","U",39,48,"Study","Study Phase","",1086,"",NA
"60282d2ffedb021342e2df15",5,"Read Recog","FUZZY","BANG","Study1","U",50,37,"Study","Study Phase","",2188,"",NA
"60282d2ffedb021342e2df15",5,"Read Recog","WAR","QUIET","Study1","M",8,47,"Study","Study Phase","",2241,"",NA
"60282d2ffedb021342e2df15",5,"Read Recog","SWAN","BIRD","Study1","F",26,23,"Study","Study Phase","",1860,"",NA
"60282d2ffedb021342e2df15",5,"Read Recog","BAT","BOUNCE","Study1","M",12,11,"Study","Study Phase","",2202,"",NA
"60282d2ffedb021342e2df15",5,"Read Recog","NAP","SLEEP","Study1","F",29,40,"Study","Study Phase","",1948,"",NA
"60282d2ffedb021342e2df15",5,"Read Recog","MIRROR","MAROON","Study1","U",36,44,"Study","Study Phase","",2190,"",NA
"60282d2ffedb021342e2df15",5,"Read Recog","KEYS","ROD","Study1","U",45,38,"Study","Study Phase","",1880,"",NA
"60282d2ffedb021342e2df15",5,"Read Recog","CRY","BOTTLE","Study1","M",16,15,"Study","Study Phase","",1856,"",NA
"60282d2ffedb021342e2df15",5,"Read Recog","SHELL","SHAKE","Study1","U",43,48,"Study","Study Phase","",1407,"",NA
"60282d2ffedb021342e2df15",5,"Read Recog","SCALP","HEAD","Study1","F",23,41,"Study","Study Phase","",1296,"",NA
"60282d2ffedb021342e2df15",5,"Read Recog","SOON","BELT","Study1","U",46,46,"Study","Study Phase","",1238,"",NA
"60282d2ffedb021342e2df15",5,"Read Recog","LITTER","TRASH","Study1","F",21,21,"Study","Study Phase","",1044,"",NA
"60282d2ffedb021342e2df15",5,"Read Recog","BEACH","BOX","Study1","M",7,39,"Study","Study Phase","",1182,"",NA
"60282d2ffedb021342e2df15",5,"Read Recog","CEILING","CARPET","Study1","M",15,27,"Study","Study Phase","",1411,"",NA
"60282d2ffedb021342e2df15",5,"Read Recog","MEAT","KEYS","Study1","U",41,51,"Study","Study Phase","",1151,"",NA
"60282d2ffedb021342e2df15",5,"Read Recog","ROOT","PLANT","Study1","F",25,20,"Study","Study Phase","",1172,"",NA
"60282d2ffedb021342e2df15",5,"Read Recog","WEDDING","FINGER","Study1","M",17,26,"Study","Study Phase","",1066,"",NA
"60282d2ffedb021342e2df15",5,"Read Recog","SIP","DRINK","Study1","F",32,10,"Study","Study Phase","",1140,"",NA
"60282d2ffedb021342e2df15",5,"Read Recog","CRACKLE","ELECTION","Study1","U",39,22,"Study","Study Phase","",980,"",NA
"60282d2ffedb021342e2df15",5,"Read Recog","ROUGH","SILK","Study1","M",10,31,"Study","Study Phase","",1567,"",NA
"60282d2ffedb021342e2df15",5,"Read Recog","HYGIENE","CLEAN","Study1","F",28,7,"Study","Study Phase","",1006,"",NA
"60282d2ffedb021342e2df15",5,"Read Recog","DAY","DARK","Study1","M",18,33,"Study","Study Phase","",1044,"",NA
"60282d2ffedb021342e2df15",5,"Read Recog","CAKE","HAND","Study1","U",49,28,"Study","Study Phase","",978,"",NA
"60282d2ffedb021342e2df15",5,"Read Recog","LISTEN","FICTION","Study1","U",44,42,"Study","Study Phase","",1061,"",NA
"60282d2ffedb021342e2df15",5,"Read Recog","HORSE","WHEEL","Study1","M",14,18,"Study","Study Phase","",938,"",NA
"60282d2ffedb021342e2df15",5,"Read Recog","LION","STRIPES","Study1","M",6,25,"Study","Study Phase","",1046,"",NA
"60282d2ffedb021342e2df15",5,"Read Recog","TREE","SYRUP","Study1","M",11,29,"Study","Study Phase","",1070,"",NA
"60282d2ffedb021342e2df15",5,"Read Recog","AFFECTION","LOVE","Study1","F",31,43,"Study","Study Phase","",1089,"",NA
"60282d2ffedb021342e2df15",5,"Read Recog","SIGN","TICK","Study1","U",47,34,"Study","Study Phase","",945,"",NA
"60282d2ffedb021342e2df15",5,"Read Recog","HARD","COTTON","Study1","M",20,50,"Study","Study Phase","",1024,"",NA
"60282d2ffedb021342e2df15",5,"Read Recog","TUNA","FISH","Study1","F",35,49,"Study","Study Phase","",1010,"",NA
"60282d2ffedb021342e2df15",5,"Read Recog","BIRTHDAY","PIE","Study1","M",9,17,"Study","Study Phase","",1083,"",NA
"60282d2ffedb021342e2df15",5,"Read Recog","CIRCLE","DANCE","Study1","M",13,19,"Study","Study Phase","",1074,"",NA
"60282d2ffedb021342e2df15",5,"Read Recog","GIVE","STEAK","Study1","U",38,8,"Study","Study Phase","",884,"",NA
"60282d2ffedb021342e2df15",5,"Read Recog","ORCHID","FLOWER","Study1","F",34,16,"Study","Study Phase","",1169,"",NA
"60282d2ffedb021342e2df15",5,"Read Recog","MULE","DONKEY","Study1","F",24,9,"Study","Study Phase","",939,"",NA
"60282d2ffedb021342e2df15",5,"Read Recog","WORD","SENTENCE","Study1","F",27,30,"Study","Study Phase","",1073,"",NA
"60282d2ffedb021342e2df15",5,"Read Recog","WAGE","MONEY","Study1","F",22,13,"Study","Study Phase","",1279,"",NA
"60282d2ffedb021342e2df15",5,"Read Recog","TOOTH","HAIR","Study1","M",19,36,"Study","Study Phase","",941,"",NA
"60282d2ffedb021342e2df15",5,"Read Recog","CREDIT","CARD","Study1","F",33,32,"Study","Study Phase","",1023,"",NA
"60282d2ffedb021342e2df15",5,"Read Recog","MULE","DONKEY","Study1","F",30,14,"Study","Study Phase","",973,"",NA
"60282d2ffedb021342e2df15",5,"Read Recog","VEHICLE","CHARM","Study1","U",40,24,"Study","Study Phase","",1002,"",NA
